iso3c,calificacion,ocupacion,rama,freq
CRI,2.Media,1.Asalariado_patr,1.Agro,9.627241726364524
CRI,3-Alta,1.Asalariado_patr,1.Agro,0.6681924887220015
CRI,1.Baja,3.TCP_fliares,1.Agro,4.510805600956639
CRI,2.Media,3.TCP_fliares,1.Agro,15.266864403953315
CRI,3-Alta,3.TCP_fliares,1.Agro,0.44274480073581673
CRI,1.Baja,1.Asalariado_patr,2.No_agro,9.913117615614883
CRI,2.Media,1.Asalariado_patr,2.No_agro,21.071797054812073
CRI,3-Alta,1.Asalariado_patr,2.No_agro,11.488557621525597
CRI,1.Baja,3.TCP_fliares,2.No_agro,0.8164197514344432
CRI,2.Media,3.TCP_fliares,2.No_agro,9.136814565720444
CRI,3-Alta,3.TCP_fliares,2.No_agro,2.0814340336264427
CYP,1.Baja,1.Asalariado_patr,1.Agro,3.1006546261455954
CYP,2.Media,1.Asalariado_patr,1.Agro,3.3084702117815525
CYP,3-Alta,1.Asalariado_patr,1.Agro,0.17764308300486947
CYP,1.Baja,3.TCP_fliares,1.Agro,1.4851550911542977
CYP,2.Media,3.TCP_fliares,1.Agro,6.404030343009153
CYP,3-Alta,3.TCP_fliares,1.Agro,0.3429576496798737
CYP,1.Baja,1.Asalariado_patr,2.No_agro,12.639440622590186
CYP,2.Media,1.Asalariado_patr,2.No_agro,35.26718368240264
CYP,3-Alta,1.Asalariado_patr,2.No_agro,26.25446309175009
CYP,1.Baja,3.TCP_fliares,2.No_agro,0.5337010090529932
CYP,2.Media,3.TCP_fliares,2.No_agro,6.017951558051626
CYP,3-Alta,3.TCP_fliares,2.No_agro,4.46834903137713
CZE,1.Baja,1.Asalariado_patr,1.Agro,0.9736203982117961
CZE,2.Media,1.Asalariado_patr,1.Agro,7.3094608792604685
CZE,3-Alta,1.Asalariado_patr,1.Agro,2.011490582976424
CZE,1.Baja,3.TCP_fliares,1.Agro,0.05797074433344415
CZE,2.Media,3.TCP_fliares,1.Agro,2.2021336942788223
CZE,3-Alta,3.TCP_fliares,1.Agro,0.5136196333476867
CZE,1.Baja,1.Asalariado_patr,2.No_agro,4.722416871384628
CZE,2.Media,1.Asalariado_patr,2.No_agro,40.77911246281646
CZE,3-Alta,1.Asalariado_patr,2.No_agro,29.55185765555064
CZE,1.Baja,3.TCP_fliares,2.No_agro,0.16606177372925615
CZE,2.Media,3.TCP_fliares,2.No_agro,7.255748878228769
CZE,3-Alta,3.TCP_fliares,2.No_agro,4.456506425881595
DEU,1.Baja,1.Asalariado_patr,1.Agro,1.0470159332134288
DEU,2.Media,1.Asalariado_patr,1.Agro,3.2756990077383357
DEU,3-Alta,1.Asalariado_patr,1.Agro,0.16845339404842102
DEU,1.Baja,3.TCP_fliares,1.Agro,0.15680512211616868
DEU,2.Media,3.TCP_fliares,1.Agro,1.7686011177651197
DEU,3-Alta,3.TCP_fliares,1.Agro,0.4291895215889575
DEU,1.Baja,1.Asalariado_patr,2.No_agro,7.360730666645033
DEU,2.Media,1.Asalariado_patr,2.No_agro,42.957400072366745
DEU,3-Alta,1.Asalariado_patr,2.No_agro,37.35295931613867
DEU,1.Baja,3.TCP_fliares,2.No_agro,0.05059630924247574
DEU,2.Media,3.TCP_fliares,2.No_agro,1.064522515532901
DEU,3-Alta,3.TCP_fliares,2.No_agro,4.368027023603735
DJI,1.Baja,1.Asalariado_patr,1.Agro,0
DJI,2.Media,1.Asalariado_patr,1.Agro,1.9790603275802665
DJI,3-Alta,1.Asalariado_patr,1.Agro,0
DJI,1.Baja,3.TCP_fliares,1.Agro,0
DJI,2.Media,3.TCP_fliares,1.Agro,2.890252686737014
DJI,3-Alta,3.TCP_fliares,1.Agro,0
DJI,1.Baja,1.Asalariado_patr,2.No_agro,11.712234662753808
DJI,2.Media,1.Asalariado_patr,2.No_agro,22.64420151212657
DJI,3-Alta,1.Asalariado_patr,2.No_agro,31.531831731724374
DJI,1.Baja,3.TCP_fliares,2.No_agro,3.9833301369261536
DJI,2.Media,3.TCP_fliares,2.No_agro,21.619666497612062
DJI,3-Alta,3.TCP_fliares,2.No_agro,3.6394224445397505
DNK,1.Baja,1.Asalariado_patr,1.Agro,1.7443739398012512
DNK,2.Media,1.Asalariado_patr,1.Agro,5.737441317957535
DNK,3-Alta,1.Asalariado_patr,1.Agro,0.2783033210216674
DNK,1.Baja,3.TCP_fliares,1.Agro,0.3153064458592868
DNK,2.Media,3.TCP_fliares,1.Agro,2.6507804658576495
DNK,3-Alta,3.TCP_fliares,1.Agro,0.39445544590538245
DNK,1.Baja,1.Asalariado_patr,2.No_agro,8.647894729365929
DNK,2.Media,1.Asalariado_patr,2.No_agro,36.522099825721305
DNK,3-Alta,1.Asalariado_patr,2.No_agro,39.698718222796735
DNK,1.Baja,3.TCP_fliares,2.No_agro,0.08392104209065146
DNK,2.Media,3.TCP_fliares,2.No_agro,0.9058962429954023
DNK,3-Alta,3.TCP_fliares,2.No_agro,3.0208090006272115
DOM,1.Baja,1.Asalariado_patr,1.Agro,4.512529960424473
DOM,2.Media,1.Asalariado_patr,1.Agro,3.7475760467541184
DOM,3-Alta,1.Asalariado_patr,1.Agro,0.23067778640667194
DOM,1.Baja,3.TCP_fliares,1.Agro,9.253157730979652
DOM,2.Media,3.TCP_fliares,1.Agro,19.370928806945862
DOM,3-Alta,3.TCP_fliares,1.Agro,0.23865469573761386
DOM,1.Baja,1.Asalariado_patr,2.No_agro,9.015963434016909
DOM,2.Media,1.Asalariado_patr,2.No_agro,19.48396859715574
DOM,3-Alta,1.Asalariado_patr,2.No_agro,10.248525057066496
DOM,1.Baja,3.TCP_fliares,2.No_agro,3.4037958512939093
DOM,2.Media,3.TCP_fliares,2.No_agro,18.542099511545462
DOM,3-Alta,3.TCP_fliares,2.No_agro,1.9521225216730909
ECU,1.Baja,1.Asalariado_patr,1.Agro,12.095178353773745
ECU,2.Media,1.Asalariado_patr,1.Agro,14.041922076230874
ECU,3-Alta,1.Asalariado_patr,1.Agro,0.45663579228081236
ECU,1.Baja,3.TCP_fliares,1.Agro,15.363374947573991
ECU,2.Media,3.TCP_fliares,1.Agro,23.65149760255924
ECU,3-Alta,3.TCP_fliares,1.Agro,0.14392914400349327
ECU,1.Baja,1.Asalariado_patr,2.No_agro,3.8584979611258876
ECU,2.Media,1.Asalariado_patr,2.No_agro,10.79168405819163
ECU,3-Alta,1.Asalariado_patr,2.No_agro,5.437429058173906
ECU,1.Baja,3.TCP_fliares,2.No_agro,2.799248772419921
ECU,2.Media,3.TCP_fliares,2.No_agro,10.38174069398718
ECU,3-Alta,3.TCP_fliares,2.No_agro,0.9788615396793262
EGY,1.Baja,1.Asalariado_patr,1.Agro,0.509675356928119
EGY,2.Media,1.Asalariado_patr,1.Agro,25.41449477881472
EGY,3-Alta,1.Asalariado_patr,1.Agro,10.815113707550134
EGY,1.Baja,3.TCP_fliares,1.Agro,0.8604019138483179
EGY,2.Media,3.TCP_fliares,1.Agro,24.83994485447152
EGY,3-Alta,3.TCP_fliares,1.Agro,1.3685799671924042
EGY,1.Baja,1.Asalariado_patr,2.No_agro,2.6139551183618503
EGY,2.Media,1.Asalariado_patr,2.No_agro,15.656243157460324
EGY,3-Alta,1.Asalariado_patr,2.No_agro,12.364218327473528
EGY,1.Baja,3.TCP_fliares,2.No_agro,1.1524217756935105
EGY,2.Media,3.TCP_fliares,2.No_agro,3.996338821335562
EGY,3-Alta,3.TCP_fliares,2.No_agro,0.4086122208700187
ESP,1.Baja,1.Asalariado_patr,1.Agro,6.840880948390931
ESP,2.Media,1.Asalariado_patr,1.Agro,6.1041544326724635
ESP,3-Alta,1.Asalariado_patr,1.Agro,0.4342728623871069
ESP,1.Baja,3.TCP_fliares,1.Agro,0.24706209089412742
ESP,2.Media,3.TCP_fliares,1.Agro,3.7092968225302703
ESP,3-Alta,3.TCP_fliares,1.Agro,0.47559226724493503
ESP,1.Baja,1.Asalariado_patr,2.No_agro,9.66823777943166
ESP,2.Media,1.Asalariado_patr,2.No_agro,40.1115676402746
ESP,3-Alta,1.Asalariado_patr,2.No_agro,24.882832302803074
ESP,1.Baja,3.TCP_fliares,2.No_agro,0.050562123945103045
ESP,2.Media,3.TCP_fliares,2.No_agro,3.5295522577170533
ESP,3-Alta,3.TCP_fliares,2.No_agro,3.945988471708672
EST,1.Baja,1.Asalariado_patr,1.Agro,2.6292517247410663
EST,2.Media,1.Asalariado_patr,1.Agro,10.056542961902863
EST,3-Alta,1.Asalariado_patr,1.Agro,1.927893483095367
EST,1.Baja,3.TCP_fliares,1.Agro,0.0940715368297991
EST,2.Media,3.TCP_fliares,1.Agro,1.5342497889585431
EST,3-Alta,3.TCP_fliares,1.Agro,0.9098662890488252
EST,1.Baja,1.Asalariado_patr,2.No_agro,6.990303319338
EST,2.Media,1.Asalariado_patr,2.No_agro,37.021530537366935
EST,3-Alta,1.Asalariado_patr,2.No_agro,32.36665565891887
EST,1.Baja,3.TCP_fliares,2.No_agro,0.07642006161627321
EST,2.Media,3.TCP_fliares,2.No_agro,1.7257863091803456
EST,3-Alta,3.TCP_fliares,2.No_agro,4.6674283290031084
ETH,1.Baja,1.Asalariado_patr,1.Agro,1.146417496450073
ETH,2.Media,1.Asalariado_patr,1.Agro,2.414327134747198
ETH,3-Alta,1.Asalariado_patr,1.Agro,0.11960849632728122
ETH,1.Baja,3.TCP_fliares,1.Agro,23.412338565188694
ETH,2.Media,3.TCP_fliares,1.Agro,65.27364355608898
ETH,3-Alta,3.TCP_fliares,1.Agro,0.10103877812216339
ETH,1.Baja,1.Asalariado_patr,2.No_agro,0.7071520973479308
ETH,2.Media,1.Asalariado_patr,2.No_agro,0.929454019886784
ETH,3-Alta,1.Asalariado_patr,2.No_agro,1.0245835619221204
ETH,1.Baja,3.TCP_fliares,2.No_agro,1.7398270564796736
ETH,2.Media,3.TCP_fliares,2.No_agro,3.027337959742489
ETH,3-Alta,3.TCP_fliares,2.No_agro,0.10427127769660667
FIN,1.Baja,1.Asalariado_patr,1.Agro,0.26993342571383727
FIN,2.Media,1.Asalariado_patr,1.Agro,7.818390697304457
FIN,3-Alta,1.Asalariado_patr,1.Agro,0.346136481749185
FIN,1.Baja,3.TCP_fliares,1.Agro,0.1464248186085372
FIN,2.Media,3.TCP_fliares,1.Agro,8.066655391690418
FIN,3-Alta,3.TCP_fliares,1.Agro,0.9935179440868201
FIN,1.Baja,1.Asalariado_patr,2.No_agro,5.437437534148376
FIN,2.Media,1.Asalariado_patr,2.No_agro,35.702379407470005
FIN,3-Alta,1.Asalariado_patr,2.No_agro,34.3796113254634
FIN,1.Baja,3.TCP_fliares,2.No_agro,0.14569192732666103
FIN,2.Media,3.TCP_fliares,2.No_agro,1.8195184995049214
FIN,3-Alta,3.TCP_fliares,2.No_agro,4.874302546933381
FJI,1.Baja,1.Asalariado_patr,1.Agro,2.7210842283341954
FJI,2.Media,1.Asalariado_patr,1.Agro,5.860791504623074
FJI,3-Alta,1.Asalariado_patr,1.Agro,0.028368800540189167
FJI,1.Baja,3.TCP_fliares,1.Agro,3.698091937128453
FJI,2.Media,3.TCP_fliares,1.Agro,62.76032732405846
FJI,3-Alta,3.TCP_fliares,1.Agro,0.6592551283087074
FJI,1.Baja,1.Asalariado_patr,2.No_agro,3.163853273558376
FJI,2.Media,1.Asalariado_patr,2.No_agro,11.979505750420953
FJI,3-Alta,1.Asalariado_patr,2.No_agro,5.4955753293137395
FJI,1.Baja,3.TCP_fliares,2.No_agro,0.060016823884002965
FJI,2.Media,3.TCP_fliares,2.No_agro,1.7905596105719483
FJI,3-Alta,3.TCP_fliares,2.No_agro,1.7825702892579045
FRA,1.Baja,1.Asalariado_patr,1.Agro,0.4043680366984066
FRA,2.Media,1.Asalariado_patr,1.Agro,5.777508072399685
FRA,3-Alta,1.Asalariado_patr,1.Agro,0.2839926472774758
FRA,1.Baja,3.TCP_fliares,1.Agro,0.06025247017375593
FRA,2.Media,3.TCP_fliares,1.Agro,5.539244062767237
FRA,3-Alta,3.TCP_fliares,1.Agro,0.6450329248191862
FRA,1.Baja,1.Asalariado_patr,2.No_agro,8.80818579603255
FRA,2.Media,1.Asalariado_patr,2.No_agro,36.71540058256354
FRA,3-Alta,1.Asalariado_patr,2.No_agro,36.36523872601071
FRA,1.Baja,3.TCP_fliares,2.No_agro,0.05951028103072514
FRA,2.Media,3.TCP_fliares,2.No_agro,1.5961206198933422
FRA,3-Alta,3.TCP_fliares,2.No_agro,3.7451457803333823
FSM,1.Baja,1.Asalariado_patr,1.Agro,0.29217794289250426
FSM,2.Media,1.Asalariado_patr,1.Agro,4.024544422615883
FSM,3-Alta,1.Asalariado_patr,1.Agro,0
FSM,1.Baja,3.TCP_fliares,1.Agro,8.444279466877623
FSM,2.Media,3.TCP_fliares,1.Agro,63.16709230386936
FSM,3-Alta,3.TCP_fliares,1.Agro,0
FSM,1.Baja,1.Asalariado_patr,2.No_agro,2.1452487084721086
FSM,2.Media,1.Asalariado_patr,2.No_agro,8.385257247130621
FSM,3-Alta,1.Asalariado_patr,2.No_agro,9.172480927216014
FSM,1.Baja,3.TCP_fliares,2.No_agro,1.13061389312628
FSM,2.Media,3.TCP_fliares,2.No_agro,2.4000044604328385
FSM,3-Alta,3.TCP_fliares,2.No_agro,0.8383006273667636
GBR,1.Baja,1.Asalariado_patr,1.Agro,0.8180987814281214
GBR,2.Media,1.Asalariado_patr,1.Agro,1.5087920179164367
GBR,3-Alta,1.Asalariado_patr,1.Agro,0.7587889921757611
GBR,1.Baja,3.TCP_fliares,1.Agro,0.40752686706545727
GBR,2.Media,3.TCP_fliares,1.Agro,1.4058397084239838
GBR,3-Alta,3.TCP_fliares,1.Agro,0.5900941052355675
GBR,1.Baja,1.Asalariado_patr,2.No_agro,7.744766594973144
GBR,2.Media,1.Asalariado_patr,2.No_agro,33.94554013934556
GBR,3-Alta,1.Asalariado_patr,2.No_agro,40.8261189863468
GBR,1.Baja,3.TCP_fliares,2.No_agro,0.6882262866932239
GBR,2.Media,3.TCP_fliares,2.No_agro,5.6423701612697466
GBR,3-Alta,3.TCP_fliares,2.No_agro,5.663837359126188
GEO,1.Baja,1.Asalariado_patr,1.Agro,0.6824172114092684
GEO,2.Media,1.Asalariado_patr,1.Agro,1.1626158645110172
GEO,3-Alta,1.Asalariado_patr,1.Agro,0.012449478897919536
GEO,1.Baja,3.TCP_fliares,1.Agro,0.7919319319049387
GEO,2.Media,3.TCP_fliares,1.Agro,77.58383667181324
GEO,3-Alta,3.TCP_fliares,1.Agro,0.2654611411379646
GEO,1.Baja,1.Asalariado_patr,2.No_agro,1.7159221210028661
GEO,2.Media,1.Asalariado_patr,2.No_agro,5.485775784316596
GEO,3-Alta,1.Asalariado_patr,2.No_agro,7.734509133522241
GEO,1.Baja,3.TCP_fliares,2.No_agro,0.01705544148625913
GEO,2.Media,3.TCP_fliares,2.No_agro,3.135454987680821
GEO,3-Alta,3.TCP_fliares,2.No_agro,1.4125702323168707
GHA,1.Baja,1.Asalariado_patr,1.Agro,0.4121321801594298
GHA,2.Media,1.Asalariado_patr,1.Agro,4.818853040987635
GHA,3-Alta,1.Asalariado_patr,1.Agro,0.08149956645587
GHA,1.Baja,3.TCP_fliares,1.Agro,1.9052279417423201
GHA,2.Media,3.TCP_fliares,1.Agro,70.69721263083157
GHA,3-Alta,3.TCP_fliares,1.Agro,0.15573317416604698
GHA,1.Baja,1.Asalariado_patr,2.No_agro,0.8747811115645964
GHA,2.Media,1.Asalariado_patr,2.No_agro,5.465877852645766
GHA,3-Alta,1.Asalariado_patr,2.No_agro,2.803546848911944
GHA,1.Baja,3.TCP_fliares,2.No_agro,0.5771007206728601
GHA,2.Media,3.TCP_fliares,2.No_agro,11.443538507147512
GHA,3-Alta,3.TCP_fliares,2.No_agro,0.7644964247144559
GIN,1.Baja,1.Asalariado_patr,1.Agro,8.69353554529303e-4
GIN,2.Media,1.Asalariado_patr,1.Agro,1.6852940289109084
GIN,3-Alta,1.Asalariado_patr,1.Agro,0.02731337203335156
GIN,1.Baja,3.TCP_fliares,1.Agro,0.05245218707599546
GIN,2.Media,3.TCP_fliares,1.Agro,82.91397747165509
GIN,3-Alta,3.TCP_fliares,1.Agro,0.15221878770428687
GIN,1.Baja,1.Asalariado_patr,2.No_agro,0.06678932535428121
GIN,2.Media,1.Asalariado_patr,2.No_agro,2.636060828778376
GIN,3-Alta,1.Asalariado_patr,2.No_agro,0.6677540446000559
GIN,1.Baja,3.TCP_fliares,2.No_agro,0.34589004781921145
GIN,2.Media,3.TCP_fliares,2.No_agro,11.131952312780042
GIN,3-Alta,3.TCP_fliares,2.No_agro,0.31942823973387957
GMB,1.Baja,1.Asalariado_patr,1.Agro,0.19330749651079973
GMB,2.Media,1.Asalariado_patr,1.Agro,2.9035663851912212
GMB,3-Alta,1.Asalariado_patr,1.Agro,0.042835648031166795
GMB,1.Baja,3.TCP_fliares,1.Agro,4.262797469325072
GMB,2.Media,3.TCP_fliares,1.Agro,70.57884571213611
GMB,3-Alta,3.TCP_fliares,1.Agro,0.26335848827744157
GMB,1.Baja,1.Asalariado_patr,2.No_agro,1.8699945960084823
GMB,2.Media,1.Asalariado_patr,2.No_agro,3.945949214550355
GMB,3-Alta,1.Asalariado_patr,2.No_agro,2.2338785182643934
GMB,1.Baja,3.TCP_fliares,2.No_agro,3.7456404620988875
GMB,2.Media,3.TCP_fliares,2.No_agro,8.71232396969247
GMB,3-Alta,3.TCP_fliares,2.No_agro,1.247502039913613
GNB,1.Baja,1.Asalariado_patr,1.Agro,1.327735018179412
GNB,2.Media,1.Asalariado_patr,1.Agro,4.452785460943776
GNB,3-Alta,1.Asalariado_patr,1.Agro,0.1544700157240867
GNB,1.Baja,3.TCP_fliares,1.Agro,3.870867857297803
GNB,2.Media,3.TCP_fliares,1.Agro,47.60129932809349
GNB,3-Alta,3.TCP_fliares,1.Agro,2.3581148622251
GNB,1.Baja,1.Asalariado_patr,2.No_agro,3.3543734997126613
GNB,2.Media,1.Asalariado_patr,2.No_agro,8.884983705765269
GNB,3-Alta,1.Asalariado_patr,2.No_agro,4.937923710162335
GNB,1.Baja,3.TCP_fliares,2.No_agro,1.2517028064692421
GNB,2.Media,3.TCP_fliares,2.No_agro,12.157283482225258
GNB,3-Alta,3.TCP_fliares,2.No_agro,9.648460253201566
GRC,1.Baja,1.Asalariado_patr,1.Agro,1.9889126279121663
GRC,2.Media,1.Asalariado_patr,1.Agro,5.071392237184506
GRC,3-Alta,1.Asalariado_patr,1.Agro,0.007045555019738091
GRC,1.Baja,3.TCP_fliares,1.Agro,0.6688346842943091
GRC,2.Media,3.TCP_fliares,1.Agro,33.03561497782708
GRC,3-Alta,3.TCP_fliares,1.Agro,0.2236217249147322
GRC,1.Baja,1.Asalariado_patr,2.No_agro,4.322037861039765
GRC,2.Media,1.Asalariado_patr,2.No_agro,30.166228281473817
GRC,3-Alta,1.Asalariado_patr,2.No_agro,14.147758861401718
GRC,1.Baja,3.TCP_fliares,2.No_agro,0.02329189499322377
GRC,2.Media,3.TCP_fliares,2.No_agro,3.1491212513586415
GRC,3-Alta,3.TCP_fliares,2.No_agro,7.1961400425803035
GRD,1.Baja,1.Asalariado_patr,1.Agro,4.952426249310641
GRD,2.Media,1.Asalariado_patr,1.Agro,6.206321732126538
GRD,3-Alta,1.Asalariado_patr,1.Agro,0.2577788151684834
GRD,1.Baja,3.TCP_fliares,1.Agro,4.230721531402786
GRD,2.Media,3.TCP_fliares,1.Agro,20.730187616539286
GRD,3-Alta,3.TCP_fliares,1.Agro,0.5599837533404681
GRD,1.Baja,1.Asalariado_patr,2.No_agro,8.94863189085452
GRD,2.Media,1.Asalariado_patr,2.No_agro,25.47204618114742
GRD,3-Alta,1.Asalariado_patr,2.No_agro,12.742448676466035
GRD,1.Baja,3.TCP_fliares,2.No_agro,1.0094506654060973
GRD,2.Media,3.TCP_fliares,2.No_agro,11.23478619666406
GRD,3-Alta,3.TCP_fliares,2.No_agro,3.6552166915736746
GTM,1.Baja,1.Asalariado_patr,1.Agro,22.20894589301859
GTM,2.Media,1.Asalariado_patr,1.Agro,13.93512925019191
GTM,3-Alta,1.Asalariado_patr,1.Agro,0.21534508876744318
GTM,1.Baja,3.TCP_fliares,1.Agro,10.7434264084526
GTM,2.Media,3.TCP_fliares,1.Agro,23.050220075915117
GTM,3-Alta,3.TCP_fliares,1.Agro,0.13320408743426768
GTM,1.Baja,1.Asalariado_patr,2.No_agro,4.2638483571533214
GTM,2.Media,1.Asalariado_patr,2.No_agro,11.730101898627053
GTM,3-Alta,1.Asalariado_patr,2.No_agro,3.6638659091411854
GTM,1.Baja,3.TCP_fliares,2.No_agro,0.8739920776358915
GTM,2.Media,3.TCP_fliares,2.No_agro,8.221607465257902
GTM,3-Alta,3.TCP_fliares,2.No_agro,0.9603134884047293
GUY,1.Baja,1.Asalariado_patr,1.Agro,9.106621708304425
GUY,2.Media,1.Asalariado_patr,1.Agro,15.075216979427442
GUY,3-Alta,1.Asalariado_patr,1.Agro,1.5387811640780065
GUY,1.Baja,3.TCP_fliares,1.Agro,4.510325397668035
GUY,2.Media,3.TCP_fliares,1.Agro,17.61063458182924
GUY,3-Alta,3.TCP_fliares,1.Agro,0.4271568908747929
GUY,1.Baja,1.Asalariado_patr,2.No_agro,7.486671645683408
GUY,2.Media,1.Asalariado_patr,2.No_agro,19.64275161098964
GUY,3-Alta,1.Asalariado_patr,2.No_agro,10.068095294982212
GUY,1.Baja,3.TCP_fliares,2.No_agro,1.8299675285847181
GUY,2.Media,3.TCP_fliares,2.No_agro,11.324467177138692
GUY,3-Alta,3.TCP_fliares,2.No_agro,1.3793100204393818
HKG,1.Baja,1.Asalariado_patr,1.Agro,0
HKG,2.Media,1.Asalariado_patr,1.Agro,0
HKG,3-Alta,1.Asalariado_patr,1.Agro,0
HKG,1.Baja,3.TCP_fliares,1.Agro,0
HKG,2.Media,3.TCP_fliares,1.Agro,0
HKG,3-Alta,3.TCP_fliares,1.Agro,0
HKG,1.Baja,1.Asalariado_patr,2.No_agro,19.730610179833253
HKG,2.Media,1.Asalariado_patr,2.No_agro,37.442885206281005
HKG,3-Alta,1.Asalariado_patr,2.No_agro,37.41102507198959
HKG,1.Baja,3.TCP_fliares,2.No_agro,0.2415445731973085
HKG,2.Media,3.TCP_fliares,2.No_agro,2.8242538704636724
HKG,3-Alta,3.TCP_fliares,2.No_agro,2.3496810982351617
HND,1.Baja,1.Asalariado_patr,1.Agro,17.723956657860807
HND,2.Media,1.Asalariado_patr,1.Agro,22.296171774939385
HND,3-Alta,1.Asalariado_patr,1.Agro,0.45919697732275333
HND,1.Baja,3.TCP_fliares,1.Agro,12.17623098186389
HND,2.Media,3.TCP_fliares,1.Agro,17.478719247876125
HND,3-Alta,3.TCP_fliares,1.Agro,0.20439146660571939
HND,1.Baja,1.Asalariado_patr,2.No_agro,2.915976033897569
HND,2.Media,1.Asalariado_patr,2.No_agro,9.269119826333029
HND,3-Alta,1.Asalariado_patr,2.No_agro,5.02107075141034
HND,1.Baja,3.TCP_fliares,2.No_agro,2.168784650620598
HND,2.Media,3.TCP_fliares,2.No_agro,7.866799534952383
HND,3-Alta,3.TCP_fliares,2.No_agro,2.419582096317412
HRV,1.Baja,1.Asalariado_patr,1.Agro,2.064326409574041
HRV,2.Media,1.Asalariado_patr,1.Agro,11.345091463467366
HRV,3-Alta,1.Asalariado_patr,1.Agro,1.074444687405398e-11
HRV,1.Baja,3.TCP_fliares,1.Agro,0.9457586124679501
HRV,2.Media,3.TCP_fliares,1.Agro,19.718304210601936
HRV,3-Alta,3.TCP_fliares,1.Agro,1.9748260501975188
HRV,1.Baja,1.Asalariado_patr,2.No_agro,4.689021880996192
HRV,2.Media,1.Asalariado_patr,2.No_agro,34.96795348299046
HRV,3-Alta,1.Asalariado_patr,2.No_agro,19.98796087034289
HRV,1.Baja,3.TCP_fliares,2.No_agro,2.5183801676301767e-12
HRV,2.Media,3.TCP_fliares,2.No_agro,7.124737562643651e-11
HRV,3-Alta,3.TCP_fliares,2.No_agro,4.306757019277121
HUN,1.Baja,1.Asalariado_patr,1.Agro,2.784460307058022
HUN,2.Media,1.Asalariado_patr,1.Agro,12.209473231259466
HUN,3-Alta,1.Asalariado_patr,1.Agro,1.438392950814115
HUN,1.Baja,3.TCP_fliares,1.Agro,0.08114590569011622
HUN,2.Media,3.TCP_fliares,1.Agro,3.2130728045624726
HUN,3-Alta,3.TCP_fliares,1.Agro,0.6224685008129731
HUN,1.Baja,1.Asalariado_patr,2.No_agro,7.493436446263949
HUN,2.Media,1.Asalariado_patr,2.No_agro,40.78470700114815
HUN,3-Alta,1.Asalariado_patr,2.No_agro,26.781252261495293
HUN,1.Baja,3.TCP_fliares,2.No_agro,0.04448319122149919
HUN,2.Media,3.TCP_fliares,2.No_agro,2.186302810208407
HUN,3-Alta,3.TCP_fliares,2.No_agro,2.3608045894655376
IDN,1.Baja,1.Asalariado_patr,1.Agro,5.924667615935716
IDN,2.Media,1.Asalariado_patr,1.Agro,11.4401472468847
IDN,3-Alta,1.Asalariado_patr,1.Agro,0.1267934641616977
IDN,1.Baja,3.TCP_fliares,1.Agro,3.8348503348817657
IDN,2.Media,3.TCP_fliares,1.Agro,50.88110771340968
IDN,3-Alta,3.TCP_fliares,1.Agro,0.11423712619133661
IDN,1.Baja,1.Asalariado_patr,2.No_agro,4.452648885434849
IDN,2.Media,1.Asalariado_patr,2.No_agro,8.73817882033887
IDN,3-Alta,1.Asalariado_patr,2.No_agro,3.344462712491879
IDN,1.Baja,3.TCP_fliares,2.No_agro,0.7174956613304406
IDN,2.Media,3.TCP_fliares,2.No_agro,9.675251700924813
IDN,3-Alta,3.TCP_fliares,2.No_agro,0.7501587180142438
IND,1.Baja,1.Asalariado_patr,1.Agro,0.3969019886054475
IND,2.Media,1.Asalariado_patr,1.Agro,1.6960635287043906
IND,3-Alta,1.Asalariado_patr,1.Agro,0.017035959517285645
IND,1.Baja,3.TCP_fliares,1.Agro,24.509027002558977
IND,2.Media,3.TCP_fliares,1.Agro,52.04173263435933
IND,3-Alta,3.TCP_fliares,1.Agro,1.0578140971728522
IND,1.Baja,1.Asalariado_patr,2.No_agro,1.5171519777169131
IND,2.Media,1.Asalariado_patr,2.No_agro,5.227722412622163
IND,3-Alta,1.Asalariado_patr,2.No_agro,1.8692638788513423
IND,1.Baja,3.TCP_fliares,2.No_agro,2.9529223911149236
IND,2.Media,3.TCP_fliares,2.No_agro,5.055944530701701
IND,3-Alta,3.TCP_fliares,2.No_agro,3.6584195980746794
IRL,1.Baja,1.Asalariado_patr,1.Agro,2.215841325351464
IRL,2.Media,1.Asalariado_patr,1.Agro,6.420974601298332
IRL,3-Alta,1.Asalariado_patr,1.Agro,5.161101790704842e-9
IRL,1.Baja,3.TCP_fliares,1.Agro,0.7610891550205588
IRL,2.Media,3.TCP_fliares,1.Agro,10.825383971024326
IRL,3-Alta,3.TCP_fliares,1.Agro,1.651180993576443
IRL,1.Baja,1.Asalariado_patr,2.No_agro,6.503803533861531
IRL,2.Media,1.Asalariado_patr,2.No_agro,36.496365648020195
IRL,3-Alta,1.Asalariado_patr,2.No_agro,30.14612253457059
IRL,1.Baja,3.TCP_fliares,2.No_agro,1.1533031440164558e-9
IRL,2.Media,3.TCP_fliares,2.No_agro,3.1766631335995935e-8
IRL,3-Alta,3.TCP_fliares,2.No_agro,4.979238199195526
IRN,1.Baja,1.Asalariado_patr,1.Agro,5.7849113007236515
IRN,2.Media,1.Asalariado_patr,1.Agro,9.532266101061285
IRN,3-Alta,1.Asalariado_patr,1.Agro,0.19824698583808337
IRN,1.Baja,3.TCP_fliares,1.Agro,3.3240366331247935
IRN,2.Media,3.TCP_fliares,1.Agro,32.88382899157232
