ref_area,ref_area.label,source,source.label,indicator,indicator.label,sex,sex.label,classif1,classif1.label,classif2,classif2.label,time,obs_value,obs_status,obs_status.label,note_classif,note_classif.label,note_indicator,note_indicator.label,note_source,note_source.label,catocup,calif
HUN,Hungary,BA:656,LFS - Labour Force Survey,EMP_TEMP_SEX_STE_OCU_NB,"Employment by sex, status in employment and occupation (thousands)",SEX_T,Total,STE_ICSE93_3,Status in employment (ICSE-93): 3. Own-account workers,OCU_SKILL_L3-4,Occupation (Skill level): Skill levels 3 and 4 ~ high,2011,182.761,NA,NA,C2:975,Nonstandard status in employment group: Including employers,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,3.TCP_fliares,3.Alta
HUN,Hungary,BA:656,LFS - Labour Force Survey,EMP_TEMP_SEX_STE_OCU_NB,"Employment by sex, status in employment and occupation (thousands)",SEX_T,Total,STE_ICSE93_3,Status in employment (ICSE-93): 3. Own-account workers,OCU_SKILL_L2,Occupation (Skill level): Skill level 2 ~ medium,2011,254.534,NA,NA,C2:975,Nonstandard status in employment group: Including employers,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,3.TCP_fliares,2.Media
HUN,Hungary,BA:656,LFS - Labour Force Survey,EMP_TEMP_SEX_STE_OCU_NB,"Employment by sex, status in employment and occupation (thousands)",SEX_T,Total,STE_ICSE93_3,Status in employment (ICSE-93): 3. Own-account workers,OCU_SKILL_L1,Occupation (Skill level): Skill level 1 ~ low,2011,3.465,NA,NA,C2:975,Nonstandard status in employment group: Including employers,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,3.TCP_fliares,1.Baja
HUN,Hungary,BA:656,LFS - Labour Force Survey,EMP_TEMP_SEX_STE_OCU_NB,"Employment by sex, status in employment and occupation (thousands)",SEX_T,Total,STE_ICSE93_5,Status in employment (ICSE-93): 5. Contributing family workers,OCU_SKILL_L3-4,Occupation (Skill level): Skill levels 3 and 4 ~ high,2011,1.823,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,3.TCP_fliares,3.Alta
HUN,Hungary,BA:656,LFS - Labour Force Survey,EMP_TEMP_SEX_STE_OCU_NB,"Employment by sex, status in employment and occupation (thousands)",SEX_T,Total,STE_ICSE93_5,Status in employment (ICSE-93): 5. Contributing family workers,OCU_SKILL_L2,Occupation (Skill level): Skill level 2 ~ medium,2011,13.251,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,3.TCP_fliares,2.Media
HUN,Hungary,BA:656,LFS - Labour Force Survey,EMP_TEMP_SEX_STE_OCU_NB,"Employment by sex, status in employment and occupation (thousands)",SEX_T,Total,STE_ICSE93_5,Status in employment (ICSE-93): 5. Contributing family workers,OCU_SKILL_L1,Occupation (Skill level): Skill level 1 ~ low,2011,0.665,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,3.TCP_fliares,1.Baja
HUN,Hungary,BA:656,LFS - Labour Force Survey,EMP_TEMP_SEX_STE_OCU_NB,"Employment by sex, status in employment and occupation (thousands)",SEX_T,Total,STE_ICSE93_1,Status in employment (ICSE-93): 1. Employees,OCU_SKILL_L3-4,Occupation (Skill level): Skill levels 3 and 4 ~ high,2010,1127.37,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,1.Asalariado_patr,3.Alta
HUN,Hungary,BA:656,LFS - Labour Force Survey,EMP_TEMP_SEX_STE_OCU_NB,"Employment by sex, status in employment and occupation (thousands)",SEX_T,Total,STE_ICSE93_1,Status in employment (ICSE-93): 1. Employees,OCU_SKILL_L2,Occupation (Skill level): Skill level 2 ~ medium,2010,1797.672,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,1.Asalariado_patr,2.Media
HUN,Hungary,BA:656,LFS - Labour Force Survey,EMP_TEMP_SEX_STE_OCU_NB,"Employment by sex, status in employment and occupation (thousands)",SEX_T,Total,STE_ICSE93_1,Status in employment (ICSE-93): 1. Employees,OCU_SKILL_L1,Occupation (Skill level): Skill level 1 ~ low,2010,321.642,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,1.Asalariado_patr,1.Baja
HUN,Hungary,BA:656,LFS - Labour Force Survey,EMP_TEMP_SEX_STE_OCU_NB,"Employment by sex, status in employment and occupation (thousands)",SEX_T,Total,STE_ICSE93_1,Status in employment (ICSE-93): 1. Employees,OCU_SKILL_X,Occupation (Skill level): X - Not elsewhere classified,2010,25.993,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,1.Asalariado_patr,9.SD
HUN,Hungary,BA:656,LFS - Labour Force Survey,EMP_TEMP_SEX_STE_OCU_NB,"Employment by sex, status in employment and occupation (thousands)",SEX_T,Total,STE_ICSE93_3,Status in employment (ICSE-93): 3. Own-account workers,OCU_SKILL_L3-4,Occupation (Skill level): Skill levels 3 and 4 ~ high,2010,186.508,NA,NA,C2:975,Nonstandard status in employment group: Including employers,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,3.TCP_fliares,3.Alta
HUN,Hungary,BA:656,LFS - Labour Force Survey,EMP_TEMP_SEX_STE_OCU_NB,"Employment by sex, status in employment and occupation (thousands)",SEX_T,Total,STE_ICSE93_3,Status in employment (ICSE-93): 3. Own-account workers,OCU_SKILL_L2,Occupation (Skill level): Skill level 2 ~ medium,2010,255.374,NA,NA,C2:975,Nonstandard status in employment group: Including employers,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,3.TCP_fliares,2.Media
HUN,Hungary,BA:656,LFS - Labour Force Survey,EMP_TEMP_SEX_STE_OCU_NB,"Employment by sex, status in employment and occupation (thousands)",SEX_T,Total,STE_ICSE93_3,Status in employment (ICSE-93): 3. Own-account workers,OCU_SKILL_L1,Occupation (Skill level): Skill level 1 ~ low,2010,5.413,NA,NA,C2:975,Nonstandard status in employment group: Including employers,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,3.TCP_fliares,1.Baja
HUN,Hungary,BA:656,LFS - Labour Force Survey,EMP_TEMP_SEX_STE_OCU_NB,"Employment by sex, status in employment and occupation (thousands)",SEX_T,Total,STE_ICSE93_5,Status in employment (ICSE-93): 5. Contributing family workers,OCU_SKILL_L3-4,Occupation (Skill level): Skill levels 3 and 4 ~ high,2010,1.116,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,3.TCP_fliares,3.Alta
HUN,Hungary,BA:656,LFS - Labour Force Survey,EMP_TEMP_SEX_STE_OCU_NB,"Employment by sex, status in employment and occupation (thousands)",SEX_T,Total,STE_ICSE93_5,Status in employment (ICSE-93): 5. Contributing family workers,OCU_SKILL_L2,Occupation (Skill level): Skill level 2 ~ medium,2010,10.588,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,3.TCP_fliares,2.Media
HUN,Hungary,BA:656,LFS - Labour Force Survey,EMP_TEMP_SEX_STE_OCU_NB,"Employment by sex, status in employment and occupation (thousands)",SEX_T,Total,STE_ICSE93_5,Status in employment (ICSE-93): 5. Contributing family workers,OCU_SKILL_L1,Occupation (Skill level): Skill level 1 ~ low,2010,0.71,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,3.TCP_fliares,1.Baja
HUN,Hungary,BA:656,LFS - Labour Force Survey,EMP_TEMP_SEX_STE_OCU_NB,"Employment by sex, status in employment and occupation (thousands)",SEX_T,Total,STE_ICSE93_1,Status in employment (ICSE-93): 1. Employees,OCU_SKILL_L3-4,Occupation (Skill level): Skill levels 3 and 4 ~ high,2009,1159.198,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,1.Asalariado_patr,3.Alta
HUN,Hungary,BA:656,LFS - Labour Force Survey,EMP_TEMP_SEX_STE_OCU_NB,"Employment by sex, status in employment and occupation (thousands)",SEX_T,Total,STE_ICSE93_1,Status in employment (ICSE-93): 1. Employees,OCU_SKILL_L2,Occupation (Skill level): Skill level 2 ~ medium,2009,1776.647,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,1.Asalariado_patr,2.Media
HUN,Hungary,BA:656,LFS - Labour Force Survey,EMP_TEMP_SEX_STE_OCU_NB,"Employment by sex, status in employment and occupation (thousands)",SEX_T,Total,STE_ICSE93_1,Status in employment (ICSE-93): 1. Employees,OCU_SKILL_L1,Occupation (Skill level): Skill level 1 ~ low,2009,310.639,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,1.Asalariado_patr,1.Baja
HUN,Hungary,BA:656,LFS - Labour Force Survey,EMP_TEMP_SEX_STE_OCU_NB,"Employment by sex, status in employment and occupation (thousands)",SEX_T,Total,STE_ICSE93_1,Status in employment (ICSE-93): 1. Employees,OCU_SKILL_X,Occupation (Skill level): X - Not elsewhere classified,2009,28.343,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,1.Asalariado_patr,9.SD
HUN,Hungary,BA:656,LFS - Labour Force Survey,EMP_TEMP_SEX_STE_OCU_NB,"Employment by sex, status in employment and occupation (thousands)",SEX_T,Total,STE_ICSE93_3,Status in employment (ICSE-93): 3. Own-account workers,OCU_SKILL_L3-4,Occupation (Skill level): Skill levels 3 and 4 ~ high,2009,187.316,NA,NA,C2:975,Nonstandard status in employment group: Including employers,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,3.TCP_fliares,3.Alta
HUN,Hungary,BA:656,LFS - Labour Force Survey,EMP_TEMP_SEX_STE_OCU_NB,"Employment by sex, status in employment and occupation (thousands)",SEX_T,Total,STE_ICSE93_3,Status in employment (ICSE-93): 3. Own-account workers,OCU_SKILL_L2,Occupation (Skill level): Skill level 2 ~ medium,2009,265.47,NA,NA,C2:975,Nonstandard status in employment group: Including employers,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,3.TCP_fliares,2.Media
HUN,Hungary,BA:656,LFS - Labour Force Survey,EMP_TEMP_SEX_STE_OCU_NB,"Employment by sex, status in employment and occupation (thousands)",SEX_T,Total,STE_ICSE93_3,Status in employment (ICSE-93): 3. Own-account workers,OCU_SKILL_L1,Occupation (Skill level): Skill level 1 ~ low,2009,4.838,NA,NA,C2:975,Nonstandard status in employment group: Including employers,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,3.TCP_fliares,1.Baja
HUN,Hungary,BA:656,LFS - Labour Force Survey,EMP_TEMP_SEX_STE_OCU_NB,"Employment by sex, status in employment and occupation (thousands)",SEX_T,Total,STE_ICSE93_5,Status in employment (ICSE-93): 5. Contributing family workers,OCU_SKILL_L3-4,Occupation (Skill level): Skill levels 3 and 4 ~ high,2009,0.848,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,3.TCP_fliares,3.Alta
HUN,Hungary,BA:656,LFS - Labour Force Survey,EMP_TEMP_SEX_STE_OCU_NB,"Employment by sex, status in employment and occupation (thousands)",SEX_T,Total,STE_ICSE93_5,Status in employment (ICSE-93): 5. Contributing family workers,OCU_SKILL_L2,Occupation (Skill level): Skill level 2 ~ medium,2009,13.947,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,3.TCP_fliares,2.Media
HUN,Hungary,BA:656,LFS - Labour Force Survey,EMP_TEMP_SEX_STE_OCU_NB,"Employment by sex, status in employment and occupation (thousands)",SEX_T,Total,STE_ICSE93_5,Status in employment (ICSE-93): 5. Contributing family workers,OCU_SKILL_L1,Occupation (Skill level): Skill level 1 ~ low,2009,0.503,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,3.TCP_fliares,1.Baja
IDN,Indonesia,BA:510,LFS - National Labour Force Survey,EMP_TEMP_SEX_STE_OCU_NB,"Employment by sex, status in employment and occupation (thousands)",SEX_T,Total,STE_ICSE93_1,Status in employment (ICSE-93): 1. Employees,OCU_SKILL_L3-4,Occupation (Skill level): Skill levels 3 and 4 ~ high,2019,12180.621,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,1.Asalariado_patr,3.Alta
IDN,Indonesia,BA:510,LFS - National Labour Force Survey,EMP_TEMP_SEX_STE_OCU_NB,"Employment by sex, status in employment and occupation (thousands)",SEX_T,Total,STE_ICSE93_1,Status in employment (ICSE-93): 1. Employees,OCU_SKILL_L2,Occupation (Skill level): Skill level 2 ~ medium,2019,31409.408,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,1.Asalariado_patr,2.Media
IDN,Indonesia,BA:510,LFS - National Labour Force Survey,EMP_TEMP_SEX_STE_OCU_NB,"Employment by sex, status in employment and occupation (thousands)",SEX_T,Total,STE_ICSE93_1,Status in employment (ICSE-93): 1. Employees,OCU_SKILL_L1,Occupation (Skill level): Skill level 1 ~ low,2019,19246.479,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,1.Asalariado_patr,1.Baja
IDN,Indonesia,BA:510,LFS - National Labour Force Survey,EMP_TEMP_SEX_STE_OCU_NB,"Employment by sex, status in employment and occupation (thousands)",SEX_T,Total,STE_ICSE93_1,Status in employment (ICSE-93): 1. Employees,OCU_SKILL_X,Occupation (Skill level): X - Not elsewhere classified,2019,571.174,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,1.Asalariado_patr,9.SD
IDN,Indonesia,BA:510,LFS - National Labour Force Survey,EMP_TEMP_SEX_STE_OCU_NB,"Employment by sex, status in employment and occupation (thousands)",SEX_T,Total,STE_ICSE93_2,Status in employment (ICSE-93): 2. Employers,OCU_SKILL_L3-4,Occupation (Skill level): Skill levels 3 and 4 ~ high,2019,986.196,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,1.Asalariado_patr,3.Alta
IDN,Indonesia,BA:510,LFS - National Labour Force Survey,EMP_TEMP_SEX_STE_OCU_NB,"Employment by sex, status in employment and occupation (thousands)",SEX_T,Total,STE_ICSE93_2,Status in employment (ICSE-93): 2. Employers,OCU_SKILL_L2,Occupation (Skill level): Skill level 2 ~ medium,2019,3577.491,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,1.Asalariado_patr,2.Media
IDN,Indonesia,BA:510,LFS - National Labour Force Survey,EMP_TEMP_SEX_STE_OCU_NB,"Employment by sex, status in employment and occupation (thousands)",SEX_T,Total,STE_ICSE93_2,Status in employment (ICSE-93): 2. Employers,OCU_SKILL_L1,Occupation (Skill level): Skill level 1 ~ low,2019,67.006,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,1.Asalariado_patr,1.Baja
IDN,Indonesia,BA:510,LFS - National Labour Force Survey,EMP_TEMP_SEX_STE_OCU_NB,"Employment by sex, status in employment and occupation (thousands)",SEX_T,Total,STE_ICSE93_3,Status in employment (ICSE-93): 3. Own-account workers,OCU_SKILL_L3-4,Occupation (Skill level): Skill levels 3 and 4 ~ high,2019,1967.273,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,3.TCP_fliares,3.Alta
IDN,Indonesia,BA:510,LFS - National Labour Force Survey,EMP_TEMP_SEX_STE_OCU_NB,"Employment by sex, status in employment and occupation (thousands)",SEX_T,Total,STE_ICSE93_3,Status in employment (ICSE-93): 3. Own-account workers,OCU_SKILL_L2,Occupation (Skill level): Skill level 2 ~ medium,2019,42938.144,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,3.TCP_fliares,2.Media
IDN,Indonesia,BA:510,LFS - National Labour Force Survey,EMP_TEMP_SEX_STE_OCU_NB,"Employment by sex, status in employment and occupation (thousands)",SEX_T,Total,STE_ICSE93_3,Status in employment (ICSE-93): 3. Own-account workers,OCU_SKILL_L1,Occupation (Skill level): Skill level 1 ~ low,2019,1737.688,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,3.TCP_fliares,1.Baja
IDN,Indonesia,BA:510,LFS - National Labour Force Survey,EMP_TEMP_SEX_STE_OCU_NB,"Employment by sex, status in employment and occupation (thousands)",SEX_T,Total,STE_ICSE93_5,Status in employment (ICSE-93): 5. Contributing family workers,OCU_SKILL_L3-4,Occupation (Skill level): Skill levels 3 and 4 ~ high,2019,160.147,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,3.TCP_fliares,3.Alta
IDN,Indonesia,BA:510,LFS - National Labour Force Survey,EMP_TEMP_SEX_STE_OCU_NB,"Employment by sex, status in employment and occupation (thousands)",SEX_T,Total,STE_ICSE93_5,Status in employment (ICSE-93): 5. Contributing family workers,OCU_SKILL_L2,Occupation (Skill level): Skill level 2 ~ medium,2019,14664.158,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,3.TCP_fliares,2.Media
IDN,Indonesia,BA:510,LFS - National Labour Force Survey,EMP_TEMP_SEX_STE_OCU_NB,"Employment by sex, status in employment and occupation (thousands)",SEX_T,Total,STE_ICSE93_5,Status in employment (ICSE-93): 5. Contributing family workers,OCU_SKILL_L1,Occupation (Skill level): Skill level 1 ~ low,2019,2390.166,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,3.TCP_fliares,1.Baja
IDN,Indonesia,BA:510,LFS - National Labour Force Survey,EMP_TEMP_SEX_STE_OCU_NB,"Employment by sex, status in employment and occupation (thousands)",SEX_T,Total,STE_ICSE93_1,Status in employment (ICSE-93): 1. Employees,OCU_SKILL_L3-4,Occupation (Skill level): Skill levels 3 and 4 ~ high,2017,11136.392,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,1.Asalariado_patr,3.Alta
IDN,Indonesia,BA:510,LFS - National Labour Force Survey,EMP_TEMP_SEX_STE_OCU_NB,"Employment by sex, status in employment and occupation (thousands)",SEX_T,Total,STE_ICSE93_1,Status in employment (ICSE-93): 1. Employees,OCU_SKILL_L2,Occupation (Skill level): Skill level 2 ~ medium,2017,30413.607,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,1.Asalariado_patr,2.Media
IDN,Indonesia,BA:510,LFS - National Labour Force Survey,EMP_TEMP_SEX_STE_OCU_NB,"Employment by sex, status in employment and occupation (thousands)",SEX_T,Total,STE_ICSE93_1,Status in employment (ICSE-93): 1. Employees,OCU_SKILL_L1,Occupation (Skill level): Skill level 1 ~ low,2017,17754.276,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,1.Asalariado_patr,1.Baja
IDN,Indonesia,BA:510,LFS - National Labour Force Survey,EMP_TEMP_SEX_STE_OCU_NB,"Employment by sex, status in employment and occupation (thousands)",SEX_T,Total,STE_ICSE93_1,Status in employment (ICSE-93): 1. Employees,OCU_SKILL_X,Occupation (Skill level): X - Not elsewhere classified,2017,623.787,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,1.Asalariado_patr,9.SD
IDN,Indonesia,BA:510,LFS - National Labour Force Survey,EMP_TEMP_SEX_STE_OCU_NB,"Employment by sex, status in employment and occupation (thousands)",SEX_T,Total,STE_ICSE93_2,Status in employment (ICSE-93): 2. Employers,OCU_SKILL_L3-4,Occupation (Skill level): Skill levels 3 and 4 ~ high,2017,801.216,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,1.Asalariado_patr,3.Alta
IDN,Indonesia,BA:510,LFS - National Labour Force Survey,EMP_TEMP_SEX_STE_OCU_NB,"Employment by sex, status in employment and occupation (thousands)",SEX_T,Total,STE_ICSE93_2,Status in employment (ICSE-93): 2. Employers,OCU_SKILL_L2,Occupation (Skill level): Skill level 2 ~ medium,2017,3344.895,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,1.Asalariado_patr,2.Media
IDN,Indonesia,BA:510,LFS - National Labour Force Survey,EMP_TEMP_SEX_STE_OCU_NB,"Employment by sex, status in employment and occupation (thousands)",SEX_T,Total,STE_ICSE93_2,Status in employment (ICSE-93): 2. Employers,OCU_SKILL_L1,Occupation (Skill level): Skill level 1 ~ low,2017,54.215,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,1.Asalariado_patr,1.Baja
IDN,Indonesia,BA:510,LFS - National Labour Force Survey,EMP_TEMP_SEX_STE_OCU_NB,"Employment by sex, status in employment and occupation (thousands)",SEX_T,Total,STE_ICSE93_3,Status in employment (ICSE-93): 3. Own-account workers,OCU_SKILL_L3-4,Occupation (Skill level): Skill levels 3 and 4 ~ high,2017,1315.748,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,3.TCP_fliares,3.Alta
IDN,Indonesia,BA:510,LFS - National Labour Force Survey,EMP_TEMP_SEX_STE_OCU_NB,"Employment by sex, status in employment and occupation (thousands)",SEX_T,Total,STE_ICSE93_3,Status in employment (ICSE-93): 3. Own-account workers,OCU_SKILL_L2,Occupation (Skill level): Skill level 2 ~ medium,2017,39164.688,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,3.TCP_fliares,2.Media
IDN,Indonesia,BA:510,LFS - National Labour Force Survey,EMP_TEMP_SEX_STE_OCU_NB,"Employment by sex, status in employment and occupation (thousands)",SEX_T,Total,STE_ICSE93_3,Status in employment (ICSE-93): 3. Own-account workers,OCU_SKILL_L1,Occupation (Skill level): Skill level 1 ~ low,2017,1668.357,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,3.TCP_fliares,1.Baja
IDN,Indonesia,BA:510,LFS - National Labour Force Survey,EMP_TEMP_SEX_STE_OCU_NB,"Employment by sex, status in employment and occupation (thousands)",SEX_T,Total,STE_ICSE93_5,Status in employment (ICSE-93): 5. Contributing family workers,OCU_SKILL_L3-4,Occupation (Skill level): Skill levels 3 and 4 ~ high,2017,119.178,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,3.TCP_fliares,3.Alta
IDN,Indonesia,BA:510,LFS - National Labour Force Survey,EMP_TEMP_SEX_STE_OCU_NB,"Employment by sex, status in employment and occupation (thousands)",SEX_T,Total,STE_ICSE93_5,Status in employment (ICSE-93): 5. Contributing family workers,OCU_SKILL_L2,Occupation (Skill level): Skill level 2 ~ medium,2017,14549.49,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,3.TCP_fliares,2.Media
IDN,Indonesia,BA:510,LFS - National Labour Force Survey,EMP_TEMP_SEX_STE_OCU_NB,"Employment by sex, status in employment and occupation (thousands)",SEX_T,Total,STE_ICSE93_5,Status in employment (ICSE-93): 5. Contributing family workers,OCU_SKILL_L1,Occupation (Skill level): Skill level 1 ~ low,2017,1834.785,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,3.TCP_fliares,1.Baja
IDN,Indonesia,BA:510,LFS - National Labour Force Survey,EMP_TEMP_SEX_STE_OCU_NB,"Employment by sex, status in employment and occupation (thousands)",SEX_T,Total,STE_ICSE93_1,Status in employment (ICSE-93): 1. Employees,OCU_SKILL_L3-4,Occupation (Skill level): Skill levels 3 and 4 ~ high,2016,10141.342,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,1.Asalariado_patr,3.Alta
IDN,Indonesia,BA:510,LFS - National Labour Force Survey,EMP_TEMP_SEX_STE_OCU_NB,"Employment by sex, status in employment and occupation (thousands)",SEX_T,Total,STE_ICSE93_1,Status in employment (ICSE-93): 1. Employees,OCU_SKILL_L2,Occupation (Skill level): Skill level 2 ~ medium,2016,30490.512,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,1.Asalariado_patr,2.Media
IDN,Indonesia,BA:510,LFS - National Labour Force Survey,EMP_TEMP_SEX_STE_OCU_NB,"Employment by sex, status in employment and occupation (thousands)",SEX_T,Total,STE_ICSE93_1,Status in employment (ICSE-93): 1. Employees,OCU_SKILL_L1,Occupation (Skill level): Skill level 1 ~ low,2016,16436.342,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,1.Asalariado_patr,1.Baja
IDN,Indonesia,BA:510,LFS - National Labour Force Survey,EMP_TEMP_SEX_STE_OCU_NB,"Employment by sex, status in employment and occupation (thousands)",SEX_T,Total,STE_ICSE93_1,Status in employment (ICSE-93): 1. Employees,OCU_SKILL_X,Occupation (Skill level): X - Not elsewhere classified,2016,1350.506,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,1.Asalariado_patr,9.SD
IDN,Indonesia,BA:510,LFS - National Labour Force Survey,EMP_TEMP_SEX_STE_OCU_NB,"Employment by sex, status in employment and occupation (thousands)",SEX_T,Total,STE_ICSE93_2,Status in employment (ICSE-93): 2. Employers,OCU_SKILL_L3-4,Occupation (Skill level): Skill levels 3 and 4 ~ high,2016,968.796,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,1.Asalariado_patr,3.Alta
IDN,Indonesia,BA:510,LFS - National Labour Force Survey,EMP_TEMP_SEX_STE_OCU_NB,"Employment by sex, status in employment and occupation (thousands)",SEX_T,Total,STE_ICSE93_2,Status in employment (ICSE-93): 2. Employers,OCU_SKILL_L2,Occupation (Skill level): Skill level 2 ~ medium,2016,3150.476,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,1.Asalariado_patr,2.Media
IDN,Indonesia,BA:510,LFS - National Labour Force Survey,EMP_TEMP_SEX_STE_OCU_NB,"Employment by sex, status in employment and occupation (thousands)",SEX_T,Total,STE_ICSE93_2,Status in employment (ICSE-93): 2. Employers,OCU_SKILL_L1,Occupation (Skill level): Skill level 1 ~ low,2016,82.555,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,1.Asalariado_patr,1.Baja
IDN,Indonesia,BA:510,LFS - National Labour Force Survey,EMP_TEMP_SEX_STE_OCU_NB,"Employment by sex, status in employment and occupation (thousands)",SEX_T,Total,STE_ICSE93_3,Status in employment (ICSE-93): 3. Own-account workers,OCU_SKILL_L3-4,Occupation (Skill level): Skill levels 3 and 4 ~ high,2016,3418.601,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,3.TCP_fliares,3.Alta
IDN,Indonesia,BA:510,LFS - National Labour Force Survey,EMP_TEMP_SEX_STE_OCU_NB,"Employment by sex, status in employment and occupation (thousands)",SEX_T,Total,STE_ICSE93_3,Status in employment (ICSE-93): 3. Own-account workers,OCU_SKILL_L2,Occupation (Skill level): Skill level 2 ~ medium,2016,34202.19,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,3.TCP_fliares,2.Media
IDN,Indonesia,BA:510,LFS - National Labour Force Survey,EMP_TEMP_SEX_STE_OCU_NB,"Employment by sex, status in employment and occupation (thousands)",SEX_T,Total,STE_ICSE93_3,Status in employment (ICSE-93): 3. Own-account workers,OCU_SKILL_L1,Occupation (Skill level): Skill level 1 ~ low,2016,2801.154,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,3.TCP_fliares,1.Baja
