ref_area,ref_area.label,source,source.label,indicator,indicator.label,sex,sex.label,classif1,classif1.label,classif2,classif2.label,time,obs_value,obs_status,obs_status.label,note_classif,note_classif.label,note_indicator,note_indicator.label,note_source,note_source.label,rama2,catocup
KOS,Kosovo,BA:700,LFS - Labour Force Survey,EMP_TEMP_SEX_STE_ECO_NB,"Employment by sex, status in employment and economic activity (thousands)",SEX_T,Total,STE_ICSE93_2,Status in employment (ICSE-93): 2. Employers,ECO_AGGREGATE_PUB,"Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities",2013,4.605,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,2.No_agro,1.Asalariado_patr
KOS,Kosovo,BA:700,LFS - Labour Force Survey,EMP_TEMP_SEX_STE_ECO_NB,"Employment by sex, status in employment and economic activity (thousands)",SEX_T,Total,STE_ICSE93_3,Status in employment (ICSE-93): 3. Own-account workers,ECO_AGGREGATE_AGR,Economic activity (Aggregate): Agriculture,2013,7.58,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,1.Agro,3.TCP_fliares
KOS,Kosovo,BA:700,LFS - Labour Force Survey,EMP_TEMP_SEX_STE_ECO_NB,"Employment by sex, status in employment and economic activity (thousands)",SEX_T,Total,STE_ICSE93_3,Status in employment (ICSE-93): 3. Own-account workers,ECO_AGGREGATE_MAN,Economic activity (Aggregate): Manufacturing,2013,5.638,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,2.No_agro,3.TCP_fliares
KOS,Kosovo,BA:700,LFS - Labour Force Survey,EMP_TEMP_SEX_STE_ECO_NB,"Employment by sex, status in employment and economic activity (thousands)",SEX_T,Total,STE_ICSE93_3,Status in employment (ICSE-93): 3. Own-account workers,ECO_AGGREGATE_CON,Economic activity (Aggregate): Construction,2013,11.495,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,2.No_agro,3.TCP_fliares
KOS,Kosovo,BA:700,LFS - Labour Force Survey,EMP_TEMP_SEX_STE_ECO_NB,"Employment by sex, status in employment and economic activity (thousands)",SEX_T,Total,STE_ICSE93_3,Status in employment (ICSE-93): 3. Own-account workers,ECO_AGGREGATE_MEL,"Economic activity (Aggregate): Mining and quarrying; Electricity, gas and water supply",2013,1.104,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,2.No_agro,3.TCP_fliares
KOS,Kosovo,BA:700,LFS - Labour Force Survey,EMP_TEMP_SEX_STE_ECO_NB,"Employment by sex, status in employment and economic activity (thousands)",SEX_T,Total,STE_ICSE93_3,Status in employment (ICSE-93): 3. Own-account workers,ECO_AGGREGATE_MKT,"Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services",2013,17.716,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,2.No_agro,3.TCP_fliares
KOS,Kosovo,BA:700,LFS - Labour Force Survey,EMP_TEMP_SEX_STE_ECO_NB,"Employment by sex, status in employment and economic activity (thousands)",SEX_T,Total,STE_ICSE93_3,Status in employment (ICSE-93): 3. Own-account workers,ECO_AGGREGATE_PUB,"Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities",2013,10.971,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,2.No_agro,3.TCP_fliares
KOS,Kosovo,BA:700,LFS - Labour Force Survey,EMP_TEMP_SEX_STE_ECO_NB,"Employment by sex, status in employment and economic activity (thousands)",SEX_T,Total,STE_ICSE93_5,Status in employment (ICSE-93): 5. Contributing family workers,ECO_AGGREGATE_AGR,Economic activity (Aggregate): Agriculture,2013,9.742,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,1.Agro,3.TCP_fliares
KOS,Kosovo,BA:700,LFS - Labour Force Survey,EMP_TEMP_SEX_STE_ECO_NB,"Employment by sex, status in employment and economic activity (thousands)",SEX_T,Total,STE_ICSE93_5,Status in employment (ICSE-93): 5. Contributing family workers,ECO_AGGREGATE_MAN,Economic activity (Aggregate): Manufacturing,2013,5.663,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,2.No_agro,3.TCP_fliares
KOS,Kosovo,BA:700,LFS - Labour Force Survey,EMP_TEMP_SEX_STE_ECO_NB,"Employment by sex, status in employment and economic activity (thousands)",SEX_T,Total,STE_ICSE93_5,Status in employment (ICSE-93): 5. Contributing family workers,ECO_AGGREGATE_CON,Economic activity (Aggregate): Construction,2013,2.185,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,2.No_agro,3.TCP_fliares
KOS,Kosovo,BA:700,LFS - Labour Force Survey,EMP_TEMP_SEX_STE_ECO_NB,"Employment by sex, status in employment and economic activity (thousands)",SEX_T,Total,STE_ICSE93_5,Status in employment (ICSE-93): 5. Contributing family workers,ECO_AGGREGATE_MEL,"Economic activity (Aggregate): Mining and quarrying; Electricity, gas and water supply",2013,0.483,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,2.No_agro,3.TCP_fliares
KOS,Kosovo,BA:700,LFS - Labour Force Survey,EMP_TEMP_SEX_STE_ECO_NB,"Employment by sex, status in employment and economic activity (thousands)",SEX_T,Total,STE_ICSE93_5,Status in employment (ICSE-93): 5. Contributing family workers,ECO_AGGREGATE_MKT,"Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services",2013,7.935,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,2.No_agro,3.TCP_fliares
KOS,Kosovo,BA:700,LFS - Labour Force Survey,EMP_TEMP_SEX_STE_ECO_NB,"Employment by sex, status in employment and economic activity (thousands)",SEX_T,Total,STE_ICSE93_5,Status in employment (ICSE-93): 5. Contributing family workers,ECO_AGGREGATE_PUB,"Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities",2013,2.572,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,2.No_agro,3.TCP_fliares
KOS,Kosovo,BA:700,LFS - Labour Force Survey,EMP_TEMP_SEX_STE_ECO_NB,"Employment by sex, status in employment and economic activity (thousands)",SEX_T,Total,STE_ICSE93_1,Status in employment (ICSE-93): 1. Employees,ECO_AGGREGATE_AGR,Economic activity (Aggregate): Agriculture,2012,1.816,B,Break in series,NA,NA,I11:264,Break in series: Methodology revised,R1:3513,Repository: ILO-STATISTICS - Micro data processing,1.Agro,1.Asalariado_patr
KOS,Kosovo,BA:700,LFS - Labour Force Survey,EMP_TEMP_SEX_STE_ECO_NB,"Employment by sex, status in employment and economic activity (thousands)",SEX_T,Total,STE_ICSE93_1,Status in employment (ICSE-93): 1. Employees,ECO_AGGREGATE_MAN,Economic activity (Aggregate): Manufacturing,2012,31.305,B,Break in series,NA,NA,I11:264,Break in series: Methodology revised,R1:3513,Repository: ILO-STATISTICS - Micro data processing,2.No_agro,1.Asalariado_patr
KOS,Kosovo,BA:700,LFS - Labour Force Survey,EMP_TEMP_SEX_STE_ECO_NB,"Employment by sex, status in employment and economic activity (thousands)",SEX_T,Total,STE_ICSE93_1,Status in employment (ICSE-93): 1. Employees,ECO_AGGREGATE_CON,Economic activity (Aggregate): Construction,2012,18.901,B,Break in series,NA,NA,I11:264,Break in series: Methodology revised,R1:3513,Repository: ILO-STATISTICS - Micro data processing,2.No_agro,1.Asalariado_patr
KOS,Kosovo,BA:700,LFS - Labour Force Survey,EMP_TEMP_SEX_STE_ECO_NB,"Employment by sex, status in employment and economic activity (thousands)",SEX_T,Total,STE_ICSE93_1,Status in employment (ICSE-93): 1. Employees,ECO_AGGREGATE_MEL,"Economic activity (Aggregate): Mining and quarrying; Electricity, gas and water supply",2012,13.413,B,Break in series,NA,NA,I11:264,Break in series: Methodology revised,R1:3513,Repository: ILO-STATISTICS - Micro data processing,2.No_agro,1.Asalariado_patr
KOS,Kosovo,BA:700,LFS - Labour Force Survey,EMP_TEMP_SEX_STE_ECO_NB,"Employment by sex, status in employment and economic activity (thousands)",SEX_T,Total,STE_ICSE93_1,Status in employment (ICSE-93): 1. Employees,ECO_AGGREGATE_MKT,"Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services",2012,72.591,B,Break in series,NA,NA,I11:264,Break in series: Methodology revised,R1:3513,Repository: ILO-STATISTICS - Micro data processing,2.No_agro,1.Asalariado_patr
KOS,Kosovo,BA:700,LFS - Labour Force Survey,EMP_TEMP_SEX_STE_ECO_NB,"Employment by sex, status in employment and economic activity (thousands)",SEX_T,Total,STE_ICSE93_1,Status in employment (ICSE-93): 1. Employees,ECO_AGGREGATE_PUB,"Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities",2012,97.155,B,Break in series,NA,NA,I11:264,Break in series: Methodology revised,R1:3513,Repository: ILO-STATISTICS - Micro data processing,2.No_agro,1.Asalariado_patr
KOS,Kosovo,BA:700,LFS - Labour Force Survey,EMP_TEMP_SEX_STE_ECO_NB,"Employment by sex, status in employment and economic activity (thousands)",SEX_T,Total,STE_ICSE93_1,Status in employment (ICSE-93): 1. Employees,ECO_AGGREGATE_X,Economic activity (Aggregate): X - Not elsewhere classified,2012,0.592,U,Unreliable,NA,NA,I11:264,Break in series: Methodology revised,R1:3513,Repository: ILO-STATISTICS - Micro data processing,9.SD,1.Asalariado_patr
KOS,Kosovo,BA:700,LFS - Labour Force Survey,EMP_TEMP_SEX_STE_ECO_NB,"Employment by sex, status in employment and economic activity (thousands)",SEX_T,Total,STE_ICSE93_2,Status in employment (ICSE-93): 2. Employers,ECO_AGGREGATE_AGR,Economic activity (Aggregate): Agriculture,2012,0.789,B,Break in series,NA,NA,I11:264,Break in series: Methodology revised,R1:3513,Repository: ILO-STATISTICS - Micro data processing,1.Agro,1.Asalariado_patr
KOS,Kosovo,BA:700,LFS - Labour Force Survey,EMP_TEMP_SEX_STE_ECO_NB,"Employment by sex, status in employment and economic activity (thousands)",SEX_T,Total,STE_ICSE93_2,Status in employment (ICSE-93): 2. Employers,ECO_AGGREGATE_MAN,Economic activity (Aggregate): Manufacturing,2012,6.522,B,Break in series,NA,NA,I11:264,Break in series: Methodology revised,R1:3513,Repository: ILO-STATISTICS - Micro data processing,2.No_agro,1.Asalariado_patr
KOS,Kosovo,BA:700,LFS - Labour Force Survey,EMP_TEMP_SEX_STE_ECO_NB,"Employment by sex, status in employment and economic activity (thousands)",SEX_T,Total,STE_ICSE93_2,Status in employment (ICSE-93): 2. Employers,ECO_AGGREGATE_CON,Economic activity (Aggregate): Construction,2012,5.286,B,Break in series,NA,NA,I11:264,Break in series: Methodology revised,R1:3513,Repository: ILO-STATISTICS - Micro data processing,2.No_agro,1.Asalariado_patr
KOS,Kosovo,BA:700,LFS - Labour Force Survey,EMP_TEMP_SEX_STE_ECO_NB,"Employment by sex, status in employment and economic activity (thousands)",SEX_T,Total,STE_ICSE93_2,Status in employment (ICSE-93): 2. Employers,ECO_AGGREGATE_MEL,"Economic activity (Aggregate): Mining and quarrying; Electricity, gas and water supply",2012,0.443,U,Unreliable,NA,NA,I11:264,Break in series: Methodology revised,R1:3513,Repository: ILO-STATISTICS - Micro data processing,2.No_agro,1.Asalariado_patr
KOS,Kosovo,BA:700,LFS - Labour Force Survey,EMP_TEMP_SEX_STE_ECO_NB,"Employment by sex, status in employment and economic activity (thousands)",SEX_T,Total,STE_ICSE93_2,Status in employment (ICSE-93): 2. Employers,ECO_AGGREGATE_MKT,"Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services",2012,10.104,B,Break in series,NA,NA,I11:264,Break in series: Methodology revised,R1:3513,Repository: ILO-STATISTICS - Micro data processing,2.No_agro,1.Asalariado_patr
KOS,Kosovo,BA:700,LFS - Labour Force Survey,EMP_TEMP_SEX_STE_ECO_NB,"Employment by sex, status in employment and economic activity (thousands)",SEX_T,Total,STE_ICSE93_2,Status in employment (ICSE-93): 2. Employers,ECO_AGGREGATE_PUB,"Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities",2012,3.867,B,Break in series,NA,NA,I11:264,Break in series: Methodology revised,R1:3513,Repository: ILO-STATISTICS - Micro data processing,2.No_agro,1.Asalariado_patr
KOS,Kosovo,BA:700,LFS - Labour Force Survey,EMP_TEMP_SEX_STE_ECO_NB,"Employment by sex, status in employment and economic activity (thousands)",SEX_T,Total,STE_ICSE93_2,Status in employment (ICSE-93): 2. Employers,ECO_AGGREGATE_X,Economic activity (Aggregate): X - Not elsewhere classified,2012,NA,U,Unreliable,NA,NA,I11:264,Break in series: Methodology revised,R1:3513,Repository: ILO-STATISTICS - Micro data processing,9.SD,1.Asalariado_patr
KOS,Kosovo,BA:700,LFS - Labour Force Survey,EMP_TEMP_SEX_STE_ECO_NB,"Employment by sex, status in employment and economic activity (thousands)",SEX_T,Total,STE_ICSE93_3,Status in employment (ICSE-93): 3. Own-account workers,ECO_AGGREGATE_AGR,Economic activity (Aggregate): Agriculture,2012,3.756,B,Break in series,NA,NA,I11:264,Break in series: Methodology revised,R1:3513,Repository: ILO-STATISTICS - Micro data processing,1.Agro,3.TCP_fliares
KOS,Kosovo,BA:700,LFS - Labour Force Survey,EMP_TEMP_SEX_STE_ECO_NB,"Employment by sex, status in employment and economic activity (thousands)",SEX_T,Total,STE_ICSE93_3,Status in employment (ICSE-93): 3. Own-account workers,ECO_AGGREGATE_MAN,Economic activity (Aggregate): Manufacturing,2012,4.65,B,Break in series,NA,NA,I11:264,Break in series: Methodology revised,R1:3513,Repository: ILO-STATISTICS - Micro data processing,2.No_agro,3.TCP_fliares
KOS,Kosovo,BA:700,LFS - Labour Force Survey,EMP_TEMP_SEX_STE_ECO_NB,"Employment by sex, status in employment and economic activity (thousands)",SEX_T,Total,STE_ICSE93_3,Status in employment (ICSE-93): 3. Own-account workers,ECO_AGGREGATE_CON,Economic activity (Aggregate): Construction,2012,4.313,B,Break in series,NA,NA,I11:264,Break in series: Methodology revised,R1:3513,Repository: ILO-STATISTICS - Micro data processing,2.No_agro,3.TCP_fliares
KOS,Kosovo,BA:700,LFS - Labour Force Survey,EMP_TEMP_SEX_STE_ECO_NB,"Employment by sex, status in employment and economic activity (thousands)",SEX_T,Total,STE_ICSE93_3,Status in employment (ICSE-93): 3. Own-account workers,ECO_AGGREGATE_MEL,"Economic activity (Aggregate): Mining and quarrying; Electricity, gas and water supply",2012,0.381,U,Unreliable,NA,NA,I11:264,Break in series: Methodology revised,R1:3513,Repository: ILO-STATISTICS - Micro data processing,2.No_agro,3.TCP_fliares
KOS,Kosovo,BA:700,LFS - Labour Force Survey,EMP_TEMP_SEX_STE_ECO_NB,"Employment by sex, status in employment and economic activity (thousands)",SEX_T,Total,STE_ICSE93_3,Status in employment (ICSE-93): 3. Own-account workers,ECO_AGGREGATE_MKT,"Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services",2012,16.244,B,Break in series,NA,NA,I11:264,Break in series: Methodology revised,R1:3513,Repository: ILO-STATISTICS - Micro data processing,2.No_agro,3.TCP_fliares
KOS,Kosovo,BA:700,LFS - Labour Force Survey,EMP_TEMP_SEX_STE_ECO_NB,"Employment by sex, status in employment and economic activity (thousands)",SEX_T,Total,STE_ICSE93_3,Status in employment (ICSE-93): 3. Own-account workers,ECO_AGGREGATE_PUB,"Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities",2012,5.666,B,Break in series,NA,NA,I11:264,Break in series: Methodology revised,R1:3513,Repository: ILO-STATISTICS - Micro data processing,2.No_agro,3.TCP_fliares
KOS,Kosovo,BA:700,LFS - Labour Force Survey,EMP_TEMP_SEX_STE_ECO_NB,"Employment by sex, status in employment and economic activity (thousands)",SEX_T,Total,STE_ICSE93_3,Status in employment (ICSE-93): 3. Own-account workers,ECO_AGGREGATE_X,Economic activity (Aggregate): X - Not elsewhere classified,2012,0.261,U,Unreliable,NA,NA,I11:264,Break in series: Methodology revised,R1:3513,Repository: ILO-STATISTICS - Micro data processing,9.SD,3.TCP_fliares
KOS,Kosovo,BA:700,LFS - Labour Force Survey,EMP_TEMP_SEX_STE_ECO_NB,"Employment by sex, status in employment and economic activity (thousands)",SEX_T,Total,STE_ICSE93_5,Status in employment (ICSE-93): 5. Contributing family workers,ECO_AGGREGATE_AGR,Economic activity (Aggregate): Agriculture,2012,7.631,B,Break in series,NA,NA,I11:264,Break in series: Methodology revised,R1:3513,Repository: ILO-STATISTICS - Micro data processing,1.Agro,3.TCP_fliares
KOS,Kosovo,BA:700,LFS - Labour Force Survey,EMP_TEMP_SEX_STE_ECO_NB,"Employment by sex, status in employment and economic activity (thousands)",SEX_T,Total,STE_ICSE93_5,Status in employment (ICSE-93): 5. Contributing family workers,ECO_AGGREGATE_MAN,Economic activity (Aggregate): Manufacturing,2012,2.672,B,Break in series,NA,NA,I11:264,Break in series: Methodology revised,R1:3513,Repository: ILO-STATISTICS - Micro data processing,2.No_agro,3.TCP_fliares
KOS,Kosovo,BA:700,LFS - Labour Force Survey,EMP_TEMP_SEX_STE_ECO_NB,"Employment by sex, status in employment and economic activity (thousands)",SEX_T,Total,STE_ICSE93_5,Status in employment (ICSE-93): 5. Contributing family workers,ECO_AGGREGATE_CON,Economic activity (Aggregate): Construction,2012,1.65,B,Break in series,NA,NA,I11:264,Break in series: Methodology revised,R1:3513,Repository: ILO-STATISTICS - Micro data processing,2.No_agro,3.TCP_fliares
KOS,Kosovo,BA:700,LFS - Labour Force Survey,EMP_TEMP_SEX_STE_ECO_NB,"Employment by sex, status in employment and economic activity (thousands)",SEX_T,Total,STE_ICSE93_5,Status in employment (ICSE-93): 5. Contributing family workers,ECO_AGGREGATE_MEL,"Economic activity (Aggregate): Mining and quarrying; Electricity, gas and water supply",2012,0.171,U,Unreliable,NA,NA,I11:264,Break in series: Methodology revised,R1:3513,Repository: ILO-STATISTICS - Micro data processing,2.No_agro,3.TCP_fliares
KOS,Kosovo,BA:700,LFS - Labour Force Survey,EMP_TEMP_SEX_STE_ECO_NB,"Employment by sex, status in employment and economic activity (thousands)",SEX_T,Total,STE_ICSE93_5,Status in employment (ICSE-93): 5. Contributing family workers,ECO_AGGREGATE_MKT,"Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services",2012,4.473,B,Break in series,NA,NA,I11:264,Break in series: Methodology revised,R1:3513,Repository: ILO-STATISTICS - Micro data processing,2.No_agro,3.TCP_fliares
KOS,Kosovo,BA:700,LFS - Labour Force Survey,EMP_TEMP_SEX_STE_ECO_NB,"Employment by sex, status in employment and economic activity (thousands)",SEX_T,Total,STE_ICSE93_5,Status in employment (ICSE-93): 5. Contributing family workers,ECO_AGGREGATE_PUB,"Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities",2012,1.402,B,Break in series,NA,NA,I11:264,Break in series: Methodology revised,R1:3513,Repository: ILO-STATISTICS - Micro data processing,2.No_agro,3.TCP_fliares
KOS,Kosovo,BA:700,LFS - Labour Force Survey,EMP_TEMP_SEX_STE_ECO_NB,"Employment by sex, status in employment and economic activity (thousands)",SEX_T,Total,STE_ICSE93_5,Status in employment (ICSE-93): 5. Contributing family workers,ECO_AGGREGATE_X,Economic activity (Aggregate): X - Not elsewhere classified,2012,0.4,U,Unreliable,NA,NA,I11:264,Break in series: Methodology revised,R1:3513,Repository: ILO-STATISTICS - Micro data processing,9.SD,3.TCP_fliares
KOS,Kosovo,BA:700,LFS - Labour Force Survey,EMP_TEMP_SEX_STE_ECO_NB,"Employment by sex, status in employment and economic activity (thousands)",SEX_T,Total,STE_ICSE93_6,Status in employment (ICSE-93): 6. Workers not classifiable by status,ECO_AGGREGATE_X,Economic activity (Aggregate): X - Not elsewhere classified,2012,NA,U,Unreliable,NA,NA,I11:264,Break in series: Methodology revised,R1:3513,Repository: ILO-STATISTICS - Micro data processing,9.SD,9.SD
LAO,Lao People's Democratic Republic,BA:6651,LFS - Labour Force Survey,EMP_TEMP_SEX_STE_ECO_NB,"Employment by sex, status in employment and economic activity (thousands)",SEX_T,Total,STE_ICSE93_1,Status in employment (ICSE-93): 1. Employees,ECO_AGGREGATE_AGR,Economic activity (Aggregate): Agriculture,2017,37.336,B,Break in series,NA,NA,I11:264,Break in series: Methodology revised,R1:3513,Repository: ILO-STATISTICS - Micro data processing,1.Agro,1.Asalariado_patr
LAO,Lao People's Democratic Republic,BA:6651,LFS - Labour Force Survey,EMP_TEMP_SEX_STE_ECO_NB,"Employment by sex, status in employment and economic activity (thousands)",SEX_T,Total,STE_ICSE93_1,Status in employment (ICSE-93): 1. Employees,ECO_AGGREGATE_MAN,Economic activity (Aggregate): Manufacturing,2017,53.157,B,Break in series,NA,NA,I11:264,Break in series: Methodology revised,R1:3513,Repository: ILO-STATISTICS - Micro data processing,2.No_agro,1.Asalariado_patr
LAO,Lao People's Democratic Republic,BA:6651,LFS - Labour Force Survey,EMP_TEMP_SEX_STE_ECO_NB,"Employment by sex, status in employment and economic activity (thousands)",SEX_T,Total,STE_ICSE93_1,Status in employment (ICSE-93): 1. Employees,ECO_AGGREGATE_CON,Economic activity (Aggregate): Construction,2017,20.055,B,Break in series,NA,NA,I11:264,Break in series: Methodology revised,R1:3513,Repository: ILO-STATISTICS - Micro data processing,2.No_agro,1.Asalariado_patr
LAO,Lao People's Democratic Republic,BA:6651,LFS - Labour Force Survey,EMP_TEMP_SEX_STE_ECO_NB,"Employment by sex, status in employment and economic activity (thousands)",SEX_T,Total,STE_ICSE93_1,Status in employment (ICSE-93): 1. Employees,ECO_AGGREGATE_MEL,"Economic activity (Aggregate): Mining and quarrying; Electricity, gas and water supply",2017,19.16,B,Break in series,NA,NA,I11:264,Break in series: Methodology revised,R1:3513,Repository: ILO-STATISTICS - Micro data processing,2.No_agro,1.Asalariado_patr
LAO,Lao People's Democratic Republic,BA:6651,LFS - Labour Force Survey,EMP_TEMP_SEX_STE_ECO_NB,"Employment by sex, status in employment and economic activity (thousands)",SEX_T,Total,STE_ICSE93_1,Status in employment (ICSE-93): 1. Employees,ECO_AGGREGATE_MKT,"Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services",2017,110.351,B,Break in series,NA,NA,I11:264,Break in series: Methodology revised,R1:3513,Repository: ILO-STATISTICS - Micro data processing,2.No_agro,1.Asalariado_patr
LAO,Lao People's Democratic Republic,BA:6651,LFS - Labour Force Survey,EMP_TEMP_SEX_STE_ECO_NB,"Employment by sex, status in employment and economic activity (thousands)",SEX_T,Total,STE_ICSE93_1,Status in employment (ICSE-93): 1. Employees,ECO_AGGREGATE_PUB,"Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities",2017,271.914,B,Break in series,NA,NA,I11:264,Break in series: Methodology revised,R1:3513,Repository: ILO-STATISTICS - Micro data processing,2.No_agro,1.Asalariado_patr
LAO,Lao People's Democratic Republic,BA:6651,LFS - Labour Force Survey,EMP_TEMP_SEX_STE_ECO_NB,"Employment by sex, status in employment and economic activity (thousands)",SEX_T,Total,STE_ICSE93_1,Status in employment (ICSE-93): 1. Employees,ECO_AGGREGATE_X,Economic activity (Aggregate): X - Not elsewhere classified,2017,44.145,B,Break in series,NA,NA,I11:264,Break in series: Methodology revised,R1:3513,Repository: ILO-STATISTICS - Micro data processing,9.SD,1.Asalariado_patr
LAO,Lao People's Democratic Republic,BA:6651,LFS - Labour Force Survey,EMP_TEMP_SEX_STE_ECO_NB,"Employment by sex, status in employment and economic activity (thousands)",SEX_T,Total,STE_ICSE93_2,Status in employment (ICSE-93): 2. Employers,ECO_AGGREGATE_AGR,Economic activity (Aggregate): Agriculture,2017,3.48,B,Break in series,NA,NA,I11:264,Break in series: Methodology revised,R1:3513,Repository: ILO-STATISTICS - Micro data processing,1.Agro,1.Asalariado_patr
LAO,Lao People's Democratic Republic,BA:6651,LFS - Labour Force Survey,EMP_TEMP_SEX_STE_ECO_NB,"Employment by sex, status in employment and economic activity (thousands)",SEX_T,Total,STE_ICSE93_2,Status in employment (ICSE-93): 2. Employers,ECO_AGGREGATE_MAN,Economic activity (Aggregate): Manufacturing,2017,4.596,B,Break in series,NA,NA,I11:264,Break in series: Methodology revised,R1:3513,Repository: ILO-STATISTICS - Micro data processing,2.No_agro,1.Asalariado_patr
LAO,Lao People's Democratic Republic,BA:6651,LFS - Labour Force Survey,EMP_TEMP_SEX_STE_ECO_NB,"Employment by sex, status in employment and economic activity (thousands)",SEX_T,Total,STE_ICSE93_2,Status in employment (ICSE-93): 2. Employers,ECO_AGGREGATE_CON,Economic activity (Aggregate): Construction,2017,2.501,B,Break in series,NA,NA,I11:264,Break in series: Methodology revised,R1:3513,Repository: ILO-STATISTICS - Micro data processing,2.No_agro,1.Asalariado_patr
LAO,Lao People's Democratic Republic,BA:6651,LFS - Labour Force Survey,EMP_TEMP_SEX_STE_ECO_NB,"Employment by sex, status in employment and economic activity (thousands)",SEX_T,Total,STE_ICSE93_2,Status in employment (ICSE-93): 2. Employers,ECO_AGGREGATE_MEL,"Economic activity (Aggregate): Mining and quarrying; Electricity, gas and water supply",2017,0.838,U,Unreliable,NA,NA,I11:264,Break in series: Methodology revised,R1:3513,Repository: ILO-STATISTICS - Micro data processing,2.No_agro,1.Asalariado_patr
LAO,Lao People's Democratic Republic,BA:6651,LFS - Labour Force Survey,EMP_TEMP_SEX_STE_ECO_NB,"Employment by sex, status in employment and economic activity (thousands)",SEX_T,Total,STE_ICSE93_2,Status in employment (ICSE-93): 2. Employers,ECO_AGGREGATE_MKT,"Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services",2017,5.356,B,Break in series,NA,NA,I11:264,Break in series: Methodology revised,R1:3513,Repository: ILO-STATISTICS - Micro data processing,2.No_agro,1.Asalariado_patr
LAO,Lao People's Democratic Republic,BA:6651,LFS - Labour Force Survey,EMP_TEMP_SEX_STE_ECO_NB,"Employment by sex, status in employment and economic activity (thousands)",SEX_T,Total,STE_ICSE93_2,Status in employment (ICSE-93): 2. Employers,ECO_AGGREGATE_PUB,"Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities",2017,1.742,B,Break in series,NA,NA,I11:264,Break in series: Methodology revised,R1:3513,Repository: ILO-STATISTICS - Micro data processing,2.No_agro,1.Asalariado_patr
LAO,Lao People's Democratic Republic,BA:6651,LFS - Labour Force Survey,EMP_TEMP_SEX_STE_ECO_NB,"Employment by sex, status in employment and economic activity (thousands)",SEX_T,Total,STE_ICSE93_2,Status in employment (ICSE-93): 2. Employers,ECO_AGGREGATE_X,Economic activity (Aggregate): X - Not elsewhere classified,2017,1.248,U,Unreliable,NA,NA,I11:264,Break in series: Methodology revised,R1:3513,Repository: ILO-STATISTICS - Micro data processing,9.SD,1.Asalariado_patr
LAO,Lao People's Democratic Republic,BA:6651,LFS - Labour Force Survey,EMP_TEMP_SEX_STE_ECO_NB,"Employment by sex, status in employment and economic activity (thousands)",SEX_T,Total,STE_ICSE93_3,Status in employment (ICSE-93): 3. Own-account workers,ECO_AGGREGATE_AGR,Economic activity (Aggregate): Agriculture,2017,1112.399,B,Break in series,NA,NA,I11:264,Break in series: Methodology revised,R1:3513,Repository: ILO-STATISTICS - Micro data processing,1.Agro,3.TCP_fliares
