iso3c,calificacion,ocupacion,rama,freq
IRN,3.Alta,3.TCP_fliares,1.Agro,0.05571616383186168
IRN,1.Baja,1.Asalariado_patr,2.No_agro,11.308994742028558
IRN,2.Media,1.Asalariado_patr,2.No_agro,27.78964541136554
IRN,3.Alta,1.Asalariado_patr,2.No_agro,16.058985428640906
IRN,1.Baja,3.TCP_fliares,2.No_agro,1.5563867107186982
IRN,2.Media,3.TCP_fliares,2.No_agro,23.5739262852796
IRN,3.Alta,3.TCP_fliares,2.No_agro,1.968116169600519
ISL,1.Baja,1.Asalariado_patr,1.Agro,0.28777071238103813
ISL,2.Media,1.Asalariado_patr,1.Agro,2.0590976647504973
ISL,3.Alta,1.Asalariado_patr,1.Agro,0.4383283010963559
ISL,1.Baja,3.TCP_fliares,1.Agro,0.03997657734238539
ISL,2.Media,3.TCP_fliares,1.Agro,1.4085326558100197
ISL,3.Alta,3.TCP_fliares,1.Agro,0.30924838531912063
ISL,1.Baja,1.Asalariado_patr,2.No_agro,5.635798314929349
ISL,2.Media,1.Asalariado_patr,2.No_agro,36.57978168562449
ISL,3.Alta,1.Asalariado_patr,2.No_agro,42.86756488295975
ISL,1.Baja,3.TCP_fliares,2.No_agro,0.14490609033350121
ISL,2.Media,3.TCP_fliares,2.No_agro,4.631303720148802
ISL,3.Alta,3.TCP_fliares,2.No_agro,5.597691009304693
ISR,1.Baja,1.Asalariado_patr,1.Agro,0.16553903306069362
ISR,2.Media,1.Asalariado_patr,1.Agro,0.5981822252476225
ISR,3.Alta,1.Asalariado_patr,1.Agro,0.1501551456593246
ISR,1.Baja,3.TCP_fliares,1.Agro,0.012573632966559133
ISR,2.Media,3.TCP_fliares,1.Agro,0.1601539243654522
ISR,3.Alta,3.TCP_fliares,1.Agro,0.045105635697318465
ISR,1.Baja,1.Asalariado_patr,2.No_agro,6.15306819092484
ISR,2.Media,1.Asalariado_patr,2.No_agro,39.75731685376833
ISR,3.Alta,1.Asalariado_patr,2.No_agro,44.264414889
ISR,1.Baja,3.TCP_fliares,2.No_agro,0.166458169432582
ISR,2.Media,3.TCP_fliares,2.No_agro,3.7911779465263185
ISR,3.Alta,3.TCP_fliares,2.No_agro,4.7358543533509545
ITA,1.Baja,1.Asalariado_patr,1.Agro,0.9267804291343416
ITA,2.Media,1.Asalariado_patr,1.Agro,0.9280582249846296
ITA,3.Alta,1.Asalariado_patr,1.Agro,0.04274505109336856
ITA,1.Baja,3.TCP_fliares,1.Agro,0.37687368648021363
ITA,2.Media,3.TCP_fliares,1.Agro,1.382147520402414
ITA,3.Alta,3.TCP_fliares,1.Agro,0.12228966585352201
ITA,1.Baja,1.Asalariado_patr,2.No_agro,8.95549311346158
ITA,2.Media,1.Asalariado_patr,2.No_agro,40.19134229192107
ITA,3.Alta,1.Asalariado_patr,2.No_agro,24.67263453615994
ITA,1.Baja,3.TCP_fliares,2.No_agro,0.608428917777497
ITA,2.Media,3.TCP_fliares,2.No_agro,10.000300885090336
ITA,3.Alta,3.TCP_fliares,2.No_agro,11.792905677641103
JAM,1.Baja,1.Asalariado_patr,1.Agro,0.3680745446944393
JAM,2.Media,1.Asalariado_patr,1.Agro,1.830001301347785
JAM,3.Alta,1.Asalariado_patr,1.Agro,0.013748327049065798
JAM,1.Baja,3.TCP_fliares,1.Agro,0.7964268414732258
JAM,2.Media,3.TCP_fliares,1.Agro,15.48991296118768
JAM,3.Alta,3.TCP_fliares,1.Agro,0.06324816348064799
JAM,1.Baja,1.Asalariado_patr,2.No_agro,10.501516836359105
JAM,2.Media,1.Asalariado_patr,2.No_agro,33.242708394723856
JAM,3.Alta,1.Asalariado_patr,2.No_agro,16.711427174667005
JAM,1.Baja,3.TCP_fliares,2.No_agro,1.2514767805241036
JAM,2.Media,3.TCP_fliares,2.No_agro,15.497249936888897
JAM,3.Alta,3.TCP_fliares,2.No_agro,4.234208737604194
JOR,1.Baja,1.Asalariado_patr,1.Agro,0.2689630706579907
JOR,2.Media,1.Asalariado_patr,1.Agro,2.711794098049852
JOR,3.Alta,1.Asalariado_patr,1.Agro,0.047626847706746696
JOR,1.Baja,3.TCP_fliares,1.Agro,0.018206595109483983
JOR,2.Media,3.TCP_fliares,1.Agro,0.43994287397445125
JOR,3.Alta,3.TCP_fliares,1.Agro,0.002278612218681506
JOR,1.Baja,1.Asalariado_patr,2.No_agro,9.397376629706411
JOR,2.Media,1.Asalariado_patr,2.No_agro,55.88185135840413
JOR,3.Alta,1.Asalariado_patr,2.No_agro,22.34276624451294
JOR,1.Baja,3.TCP_fliares,2.No_agro,0.5249896081226573
JOR,2.Media,3.TCP_fliares,2.No_agro,7.482011238885633
JOR,3.Alta,3.TCP_fliares,2.No_agro,0.8821928226510314
JPN,1.Baja,1.Asalariado_patr,1.Agro,0.020790549378406985
JPN,2.Media,1.Asalariado_patr,1.Agro,1.1913457933061502
JPN,3.Alta,1.Asalariado_patr,1.Agro,0.008244033038253785
JPN,1.Baja,3.TCP_fliares,1.Agro,0.06878327596006503
JPN,2.Media,3.TCP_fliares,1.Agro,2.3602849858425716
JPN,3.Alta,3.TCP_fliares,1.Agro,0.019094000910954756
JPN,1.Baja,1.Asalariado_patr,2.No_agro,12.841765072848197
JPN,2.Media,1.Asalariado_patr,2.No_agro,58.34403081415558
JPN,3.Alta,1.Asalariado_patr,2.No_agro,18.61380550143702
JPN,1.Baja,3.TCP_fliares,2.No_agro,1.3793569818038518
JPN,2.Media,3.TCP_fliares,2.No_agro,3.7528231940479286
JPN,3.Alta,3.TCP_fliares,2.No_agro,1.3996757972710137
KEN,1.Baja,1.Asalariado_patr,1.Agro,4.266986598745642
KEN,2.Media,1.Asalariado_patr,1.Agro,3.983753100139229
KEN,3.Alta,1.Asalariado_patr,1.Agro,0.19161622141296852
KEN,1.Baja,3.TCP_fliares,1.Agro,12.762520084805063
KEN,2.Media,3.TCP_fliares,1.Agro,12.263271452985343
KEN,3.Alta,3.TCP_fliares,1.Agro,0.22500935329130745
KEN,1.Baja,1.Asalariado_patr,2.No_agro,7.7770087179239615
KEN,2.Media,1.Asalariado_patr,2.No_agro,14.402361177055745
KEN,3.Alta,1.Asalariado_patr,2.No_agro,8.766529457842394
KEN,1.Baja,3.TCP_fliares,2.No_agro,10.560099176940032
KEN,2.Media,3.TCP_fliares,2.No_agro,20.127409219023576
KEN,3.Alta,3.TCP_fliares,2.No_agro,4.673435439834731
KGZ,1.Baja,1.Asalariado_patr,1.Agro,0.8027936469391751
KGZ,2.Media,1.Asalariado_patr,1.Agro,3.8147097098296108
KGZ,3.Alta,1.Asalariado_patr,1.Agro,0.06619402021210917
KGZ,1.Baja,3.TCP_fliares,1.Agro,1.2906452361860377
KGZ,2.Media,3.TCP_fliares,1.Agro,19.817807219276705
KGZ,3.Alta,3.TCP_fliares,1.Agro,0.03487389732327312
KGZ,1.Baja,1.Asalariado_patr,2.No_agro,10.209658696390607
KGZ,2.Media,1.Asalariado_patr,2.No_agro,29.774569010398228
KGZ,3.Alta,1.Asalariado_patr,2.No_agro,17.41658288309741
KGZ,1.Baja,3.TCP_fliares,2.No_agro,1.52712883330908
KGZ,2.Media,3.TCP_fliares,2.No_agro,14.391335091809903
KGZ,3.Alta,3.TCP_fliares,2.No_agro,0.8537017552278674
KHM,1.Baja,1.Asalariado_patr,1.Agro,5.527421258222118
KHM,2.Media,1.Asalariado_patr,1.Agro,1.7136633595199302
KHM,3.Alta,1.Asalariado_patr,1.Agro,0.0035298776774337097
KHM,1.Baja,3.TCP_fliares,1.Agro,2.44391617014855
KHM,2.Media,3.TCP_fliares,1.Agro,36.131252406613314
KHM,3.Alta,3.TCP_fliares,1.Agro,0.01390530313725592
KHM,1.Baja,1.Asalariado_patr,2.No_agro,5.780815661809165
KHM,2.Media,1.Asalariado_patr,2.No_agro,23.108787941922778
KHM,3.Alta,1.Asalariado_patr,2.No_agro,4.818868069422837
KHM,1.Baja,3.TCP_fliares,2.No_agro,0.10277592078881163
KHM,2.Media,3.TCP_fliares,2.No_agro,19.59174804680106
KHM,3.Alta,3.TCP_fliares,2.No_agro,0.7633159839367529
KIR,1.Baja,1.Asalariado_patr,1.Agro,5.520269415841926
KIR,2.Media,1.Asalariado_patr,1.Agro,4.044149210042056
KIR,3.Alta,1.Asalariado_patr,1.Agro,0.3608540617414384
KIR,1.Baja,3.TCP_fliares,1.Agro,6.760002179782365
KIR,2.Media,3.TCP_fliares,1.Agro,4.245175573058659
KIR,3.Alta,3.TCP_fliares,1.Agro,0.08237490845848605
KIR,1.Baja,1.Asalariado_patr,2.No_agro,5.3957177445018125
KIR,2.Media,1.Asalariado_patr,2.No_agro,32.89610845228434
KIR,3.Alta,1.Asalariado_patr,2.No_agro,22.709933189085664
KIR,1.Baja,3.TCP_fliares,2.No_agro,2.565428992578534
KIR,2.Media,3.TCP_fliares,2.No_agro,13.407173328175867
KIR,3.Alta,3.TCP_fliares,2.No_agro,2.012812944448852
KOR,1.Baja,1.Asalariado_patr,1.Agro,0.07230151881600898
KOR,2.Media,1.Asalariado_patr,1.Agro,0.5993809491856215
KOR,3.Alta,1.Asalariado_patr,1.Agro,0.01968206949385635
KOR,1.Baja,3.TCP_fliares,1.Agro,0.32754811063754247
KOR,2.Media,3.TCP_fliares,1.Agro,4.558669421135135
KOR,3.Alta,3.TCP_fliares,1.Agro,0.039548928859366984
KOR,1.Baja,1.Asalariado_patr,2.No_agro,9.104058629041914
KOR,2.Media,1.Asalariado_patr,2.No_agro,26.14029966957197
KOR,3.Alta,1.Asalariado_patr,2.No_agro,32.46502210455366
KOR,1.Baja,3.TCP_fliares,2.No_agro,3.603515991215076
KOR,2.Media,3.TCP_fliares,2.No_agro,17.370385476611578
KOR,3.Alta,3.TCP_fliares,2.No_agro,5.699587130878264
KOS,1.Baja,1.Asalariado_patr,1.Agro,0.255407703118719
KOS,2.Media,1.Asalariado_patr,1.Agro,0.38284425881035156
KOS,3.Alta,1.Asalariado_patr,1.Agro,0.050574079696948944
KOS,1.Baja,3.TCP_fliares,1.Agro,1.517646992521071
KOS,2.Media,3.TCP_fliares,1.Agro,2.7844358005550687
KOS,3.Alta,3.TCP_fliares,1.Agro,0.06238512156831406
KOS,1.Baja,1.Asalariado_patr,2.No_agro,13.968864711136568
KOS,2.Media,1.Asalariado_patr,2.No_agro,33.89920519348324
KOS,3.Alta,1.Asalariado_patr,2.No_agro,28.97924457913849
KOS,1.Baja,3.TCP_fliares,2.No_agro,4.1125528631264245
KOS,2.Media,3.TCP_fliares,2.No_agro,12.215695376934487
KOS,3.Alta,3.TCP_fliares,2.No_agro,1.7711433199103177
LAO,1.Baja,1.Asalariado_patr,1.Agro,0.011431511896641171
LAO,2.Media,1.Asalariado_patr,1.Agro,1.1008446951480642
LAO,3.Alta,1.Asalariado_patr,1.Agro,0.00840921210438613
LAO,1.Baja,3.TCP_fliares,1.Agro,0.801233357074045
LAO,2.Media,3.TCP_fliares,1.Agro,65.78874726817966
LAO,3.Alta,3.TCP_fliares,1.Agro,0.1462915979583133
LAO,1.Baja,1.Asalariado_patr,2.No_agro,2.5149896798299927
LAO,2.Media,1.Asalariado_patr,2.No_agro,7.299758334191913
LAO,3.Alta,1.Asalariado_patr,2.No_agro,7.710470434334804
LAO,1.Baja,3.TCP_fliares,2.No_agro,3.451052008025114
LAO,2.Media,3.TCP_fliares,2.No_agro,8.540710349522628
LAO,3.Alta,3.TCP_fliares,2.No_agro,2.6260615517344275
LBN,1.Baja,1.Asalariado_patr,1.Agro,0.7540300248507406
LBN,2.Media,1.Asalariado_patr,1.Agro,0.920689263698794
LBN,3.Alta,1.Asalariado_patr,1.Agro,0.06754247205775518
LBN,1.Baja,3.TCP_fliares,1.Agro,0.29772883490196245
LBN,2.Media,3.TCP_fliares,1.Agro,1.6667248032123223
LBN,3.Alta,3.TCP_fliares,1.Agro,0.03486980313440832
LBN,1.Baja,1.Asalariado_patr,2.No_agro,13.79618364480655
LBN,2.Media,1.Asalariado_patr,2.No_agro,38.17338080850933
LBN,3.Alta,1.Asalariado_patr,2.No_agro,26.0661024961568
LBN,1.Baja,3.TCP_fliares,2.No_agro,1.1279096197847212
LBN,2.Media,3.TCP_fliares,2.No_agro,14.308513573955894
LBN,3.Alta,3.TCP_fliares,2.No_agro,2.7863246549307203
LBR,1.Baja,1.Asalariado_patr,1.Agro,1.1242961491132548
LBR,2.Media,1.Asalariado_patr,1.Agro,5.658051371545366
LBR,3.Alta,1.Asalariado_patr,1.Agro,0.16865370771080465
LBR,1.Baja,3.TCP_fliares,1.Agro,6.907633602803483
LBR,2.Media,3.TCP_fliares,1.Agro,31.409511799477304
LBR,3.Alta,3.TCP_fliares,1.Agro,0.20210736796297035
LBR,1.Baja,1.Asalariado_patr,2.No_agro,2.029404975233762
LBR,2.Media,1.Asalariado_patr,2.No_agro,10.885763176242058
LBR,3.Alta,1.Asalariado_patr,2.No_agro,8.245842914347065
LBR,1.Baja,3.TCP_fliares,2.No_agro,5.026097451703432
LBR,2.Media,3.TCP_fliares,2.No_agro,24.359411704547178
LBR,3.Alta,3.TCP_fliares,2.No_agro,3.9832257793133237
LCA,1.Baja,1.Asalariado_patr,1.Agro,1.3536527524016844
LCA,2.Media,1.Asalariado_patr,1.Agro,2.915220775096712
LCA,3.Alta,1.Asalariado_patr,1.Agro,0
LCA,1.Baja,3.TCP_fliares,1.Agro,0.6429233409714536
LCA,2.Media,3.TCP_fliares,1.Agro,5.645389118812783
LCA,3.Alta,3.TCP_fliares,1.Agro,0
LCA,1.Baja,1.Asalariado_patr,2.No_agro,12.724157484119738
LCA,2.Media,1.Asalariado_patr,2.No_agro,41.45656600459302
LCA,3.Alta,1.Asalariado_patr,2.No_agro,20.35199430340278
LCA,1.Baja,3.TCP_fliares,2.No_agro,0.8867146844106774
LCA,2.Media,3.TCP_fliares,2.No_agro,11.779278755817833
LCA,3.Alta,3.TCP_fliares,2.No_agro,2.244102780373295
LKA,1.Baja,1.Asalariado_patr,1.Agro,5.978670286666855
LKA,2.Media,1.Asalariado_patr,1.Agro,2.7501824922342237
LKA,3.Alta,1.Asalariado_patr,1.Agro,0.11870750801255674
LKA,1.Baja,3.TCP_fliares,1.Agro,3.550780181977595
LKA,2.Media,3.TCP_fliares,1.Agro,15.456600613617676
LKA,3.Alta,3.TCP_fliares,1.Agro,0.3786444937779998
LKA,1.Baja,1.Asalariado_patr,2.No_agro,12.181900411788284
LKA,2.Media,1.Asalariado_patr,2.No_agro,24.478976801186043
LKA,3.Alta,1.Asalariado_patr,2.No_agro,13.911467332107973
LKA,1.Baja,3.TCP_fliares,2.No_agro,0.810513673843368
LKA,2.Media,3.TCP_fliares,2.No_agro,15.412456024420978
LKA,3.Alta,3.TCP_fliares,2.No_agro,4.971100180366453
LSO,1.Baja,1.Asalariado_patr,1.Agro,5.651811044150477
LSO,2.Media,1.Asalariado_patr,1.Agro,2.2861389529459513
LSO,3.Alta,1.Asalariado_patr,1.Agro,0.013268894645518746
LSO,1.Baja,3.TCP_fliares,1.Agro,1.059492876106205
LSO,2.Media,3.TCP_fliares,1.Agro,20.92248393124511
LSO,3.Alta,3.TCP_fliares,1.Agro,0.02812144740053346
LSO,1.Baja,1.Asalariado_patr,2.No_agro,20.401631388345617
LSO,2.Media,1.Asalariado_patr,2.No_agro,27.314977649018363
LSO,3.Alta,1.Asalariado_patr,2.No_agro,11.215345022384097
LSO,1.Baja,3.TCP_fliares,2.No_agro,0.15303031562941222
LSO,2.Media,3.TCP_fliares,2.No_agro,10.002616980818159
LSO,3.Alta,3.TCP_fliares,2.No_agro,0.9510814973105461
LTU,1.Baja,1.Asalariado_patr,1.Agro,0.768932228876597
LTU,2.Media,1.Asalariado_patr,1.Agro,2.5832364195680064
LTU,3.Alta,1.Asalariado_patr,1.Agro,0.26790355201121435
LTU,1.Baja,3.TCP_fliares,1.Agro,0.17549614786236345
LTU,2.Media,3.TCP_fliares,1.Agro,4.192337477607622
LTU,3.Alta,3.TCP_fliares,1.Agro,0.30744248343114705
LTU,1.Baja,1.Asalariado_patr,2.No_agro,7.535390952854037
LTU,2.Media,1.Asalariado_patr,2.No_agro,38.224781959207746
LTU,3.Alta,1.Asalariado_patr,2.No_agro,38.94717569422064
LTU,1.Baja,3.TCP_fliares,2.No_agro,0.11096498144753528
LTU,2.Media,3.TCP_fliares,2.No_agro,4.002558876107302
LTU,3.Alta,3.TCP_fliares,2.No_agro,2.883779226805775
LUX,1.Baja,1.Asalariado_patr,1.Agro,0.005036511108462235
LUX,2.Media,1.Asalariado_patr,1.Agro,0.271870662056663
LUX,3.Alta,1.Asalariado_patr,1.Agro,0.008951536601390529
LUX,1.Baja,3.TCP_fliares,1.Agro,0.008624422316112202
LUX,2.Media,3.TCP_fliares,1.Agro,0.8525049810470554
LUX,3.Alta,3.TCP_fliares,1.Agro,0.04890143225061676
LUX,1.Baja,1.Asalariado_patr,2.No_agro,8.271164564437385
LUX,2.Media,1.Asalariado_patr,2.No_agro,30.449698072118093
LUX,3.Alta,1.Asalariado_patr,2.No_agro,52.15288209776127
LUX,1.Baja,3.TCP_fliares,2.No_agro,0.28468001064824916
LUX,2.Media,3.TCP_fliares,2.No_agro,1.919144449411877
LUX,3.Alta,3.TCP_fliares,2.No_agro,5.726541260242832
LVA,1.Baja,1.Asalariado_patr,1.Agro,1.1083119440690734
LVA,2.Media,1.Asalariado_patr,1.Agro,2.6021088979432885
LVA,3.Alta,1.Asalariado_patr,1.Agro,0.40706083710239216
LVA,1.Baja,3.TCP_fliares,1.Agro,0.5562824695375369
LVA,2.Media,3.TCP_fliares,1.Agro,2.477996484258701
LVA,3.Alta,3.TCP_fliares,1.Agro,0.7172685807091274
LVA,1.Baja,1.Asalariado_patr,2.No_agro,10.972482434539659
LVA,2.Media,1.Asalariado_patr,2.No_agro,38.38805143352793
LVA,3.Alta,1.Asalariado_patr,2.No_agro,35.048169148820946
LVA,1.Baja,3.TCP_fliares,2.No_agro,0.40963347929305427
LVA,2.Media,3.TCP_fliares,2.No_agro,2.719120634999332
LVA,3.Alta,3.TCP_fliares,2.No_agro,4.593513655198965
MAR,1.Baja,1.Asalariado_patr,1.Agro,5.7078718196561935
MAR,2.Media,1.Asalariado_patr,1.Agro,2.7024866744328344
MAR,3.Alta,1.Asalariado_patr,1.Agro,0.12228380007636312
MAR,1.Baja,3.TCP_fliares,1.Agro,7.421300552118098
MAR,2.Media,3.TCP_fliares,1.Agro,8.41248243609448
MAR,3.Alta,3.TCP_fliares,1.Agro,0.03472949691898328
MAR,1.Baja,1.Asalariado_patr,2.No_agro,13.384339612757081
MAR,2.Media,1.Asalariado_patr,2.No_agro,29.88855889505112
MAR,3.Alta,1.Asalariado_patr,2.No_agro,9.492841618795056
MAR,1.Baja,3.TCP_fliares,2.No_agro,3.512060000278297
MAR,2.Media,3.TCP_fliares,2.No_agro,18.776937269151148
MAR,3.Alta,3.TCP_fliares,2.No_agro,0.5441078246703274
MDA,1.Baja,1.Asalariado_patr,1.Agro,1.7377723176923081
MDA,2.Media,1.Asalariado_patr,1.Agro,1.7997386414150123
MDA,3.Alta,1.Asalariado_patr,1.Agro,0.36841391002704715
MDA,1.Baja,3.TCP_fliares,1.Agro,6.394695703300776
MDA,2.Media,3.TCP_fliares,1.Agro,46.13338376314485
MDA,3.Alta,3.TCP_fliares,1.Agro,0.2008154186652248
MDA,1.Baja,1.Asalariado_patr,2.No_agro,5.219922312025383
MDA,2.Media,1.Asalariado_patr,2.No_agro,16.1922407324394
MDA,3.Alta,1.Asalariado_patr,2.No_agro,17.310562384243703
MDA,1.Baja,3.TCP_fliares,2.No_agro,0.2009756882634848
MDA,2.Media,3.TCP_fliares,2.No_agro,4.3427546862690924
MDA,3.Alta,3.TCP_fliares,2.No_agro,0.09872444251373014
MDG,1.Baja,1.Asalariado_patr,1.Agro,2.064314503035386
MDG,2.Media,1.Asalariado_patr,1.Agro,1.7783445742048334
MDG,3.Alta,1.Asalariado_patr,1.Agro,0.04094011400268945
MDG,1.Baja,3.TCP_fliares,1.Agro,38.92649620791584
MDG,2.Media,3.TCP_fliares,1.Agro,31.533279587083825
MDG,3.Alta,3.TCP_fliares,1.Agro,0.04010453389347266
MDG,1.Baja,1.Asalariado_patr,2.No_agro,1.3902947515058106
MDG,2.Media,1.Asalariado_patr,2.No_agro,4.994094144235728
MDG,3.Alta,1.Asalariado_patr,2.No_agro,3.264575103498317
MDG,1.Baja,3.TCP_fliares,2.No_agro,3.548519930628288
MDG,2.Media,3.TCP_fliares,2.No_agro,11.986181982379543
MDG,3.Alta,3.TCP_fliares,2.No_agro,0.4328545676162664
MDV,1.Baja,1.Asalariado_patr,1.Agro,0.19612196085294875
MDV,2.Media,1.Asalariado_patr,1.Agro,2.486131216225103
MDV,3.Alta,1.Asalariado_patr,1.Agro,0.13634827815637487
MDV,1.Baja,3.TCP_fliares,1.Agro,0.15399803204443038
MDV,2.Media,3.TCP_fliares,1.Agro,7.940505355082704
MDV,3.Alta,3.TCP_fliares,1.Agro,0.14601358294816982
MDV,1.Baja,1.Asalariado_patr,2.No_agro,10.620853183620003
MDV,2.Media,1.Asalariado_patr,2.No_agro,31.820696704001104
MDV,3.Alta,1.Asalariado_patr,2.No_agro,30.81363218942453
MDV,1.Baja,3.TCP_fliares,2.No_agro,0.9149687541100582
MDV,2.Media,3.TCP_fliares,2.No_agro,11.150432013572763
MDV,3.Alta,3.TCP_fliares,2.No_agro,3.6202987299618123
MEX,1.Baja,1.Asalariado_patr,1.Agro,4.390379887712864
MEX,2.Media,1.Asalariado_patr,1.Agro,2.041023323797779
MEX,3.Alta,1.Asalariado_patr,1.Agro,0.14382872181748835
MEX,1.Baja,3.TCP_fliares,1.Agro,3.425270103828335
MEX,2.Media,3.TCP_fliares,1.Agro,3.6928569135668625
MEX,3.Alta,3.TCP_fliares,1.Agro,0.10166191686535833
MEX,1.Baja,1.Asalariado_patr,2.No_agro,10.296679925366442
MEX,2.Media,1.Asalariado_patr,2.No_agro,39.89849820357831
MEX,3.Alta,1.Asalariado_patr,2.No_agro,15.783782552603483
MEX,1.Baja,3.TCP_fliares,2.No_agro,1.7780981347296594
MEX,2.Media,3.TCP_fliares,2.No_agro,15.978531072025405
MEX,3.Alta,3.TCP_fliares,2.No_agro,2.469389244108018
MHL,1.Baja,1.Asalariado_patr,1.Agro,0.4752715964194543
MHL,2.Media,1.Asalariado_patr,1.Agro,2.2863181191196764
MHL,3.Alta,1.Asalariado_patr,1.Agro,0.4141400707719506
MHL,1.Baja,3.TCP_fliares,1.Agro,1.1429113447206856
MHL,2.Media,3.TCP_fliares,1.Agro,2.148244292096432
MHL,3.Alta,3.TCP_fliares,1.Agro,0.03672769527091272
MHL,1.Baja,1.Asalariado_patr,2.No_agro,9.344892047896767
MHL,2.Media,1.Asalariado_patr,2.No_agro,40.180549043427035
MHL,3.Alta,1.Asalariado_patr,2.No_agro,33.463696542197084
MHL,1.Baja,3.TCP_fliares,2.No_agro,3.736449438113982
MHL,2.Media,3.TCP_fliares,2.No_agro,6.277359671291019
MHL,3.Alta,3.TCP_fliares,2.No_agro,0.49344013867500247
MKD,1.Baja,1.Asalariado_patr,1.Agro,1.478827324927795
MKD,2.Media,1.Asalariado_patr,1.Agro,0.7817126581191612
MKD,3.Alta,1.Asalariado_patr,1.Agro,0.12200618475301644
MKD,1.Baja,3.TCP_fliares,1.Agro,10.890000634653104
MKD,2.Media,3.TCP_fliares,1.Agro,3.4962224415413448
MKD,3.Alta,3.TCP_fliares,1.Agro,0.2611853417475411
MKD,1.Baja,1.Asalariado_patr,2.No_agro,6.186332644444132
MKD,2.Media,1.Asalariado_patr,2.No_agro,43.75716767869444
MKD,3.Alta,1.Asalariado_patr,2.No_agro,26.83518205505595
MKD,1.Baja,3.TCP_fliares,2.No_agro,0.9442416230430692
MKD,2.Media,3.TCP_fliares,2.No_agro,4.056397891605403
MKD,3.Alta,3.TCP_fliares,2.No_agro,1.1907235214150504
MLI,1.Baja,1.Asalariado_patr,1.Agro,0.028944431792319997
MLI,2.Media,1.Asalariado_patr,1.Agro,4.0834081052770514
MLI,3.Alta,1.Asalariado_patr,1.Agro,0.026133838337267238
MLI,1.Baja,3.TCP_fliares,1.Agro,0.07109745147231294
MLI,2.Media,3.TCP_fliares,1.Agro,61.844068011382866
MLI,3.Alta,3.TCP_fliares,1.Agro,0.023733513102163123
MLI,1.Baja,1.Asalariado_patr,2.No_agro,1.3407083278737082
MLI,2.Media,1.Asalariado_patr,2.No_agro,6.605491200507938
MLI,3.Alta,1.Asalariado_patr,2.No_agro,3.220419541434644
MLI,1.Baja,3.TCP_fliares,2.No_agro,0.7052640283386021
MLI,2.Media,3.TCP_fliares,2.No_agro,21.4244066143748
MLI,3.Alta,3.TCP_fliares,2.No_agro,0.6263249361063178
MLT,1.Baja,1.Asalariado_patr,1.Agro,0.04720225439864968
MLT,2.Media,1.Asalariado_patr,1.Agro,0.34976668317649595
MLT,3.Alta,1.Asalariado_patr,1.Agro,0.06183211053154846
MLT,1.Baja,3.TCP_fliares,1.Agro,0.025251797264853014
MLT,2.Media,3.TCP_fliares,1.Agro,0.6108611264763598
MLT,3.Alta,3.TCP_fliares,1.Agro,0.08147635788860033
MLT,1.Baja,1.Asalariado_patr,2.No_agro,8.885831166974114
MLT,2.Media,1.Asalariado_patr,2.No_agro,40.49091702878408
MLT,3.Alta,1.Asalariado_patr,2.No_agro,35.81560802884131
MLT,1.Baja,3.TCP_fliares,2.No_agro,0.5282555003041761
MLT,2.Media,3.TCP_fliares,2.No_agro,7.858471463724692
MLT,3.Alta,3.TCP_fliares,2.No_agro,5.244526481635129
MMR,1.Baja,1.Asalariado_patr,1.Agro,7.282621187584529
MMR,2.Media,1.Asalariado_patr,1.Agro,6.6147247614763796
MMR,3.Alta,1.Asalariado_patr,1.Agro,0.05098209373589311
MMR,1.Baja,3.TCP_fliares,1.Agro,4.43958808377664
MMR,2.Media,3.TCP_fliares,1.Agro,32.93490851800156
MMR,3.Alta,3.TCP_fliares,1.Agro,0.0523992016935888
MMR,1.Baja,1.Asalariado_patr,2.No_agro,6.61614605295635
MMR,2.Media,1.Asalariado_patr,2.No_agro,14.972430139144098
MMR,3.Alta,1.Asalariado_patr,2.No_agro,4.068206164778964
MMR,1.Baja,3.TCP_fliares,2.No_agro,1.1193043335790804
MMR,2.Media,3.TCP_fliares,2.No_agro,20.6883151628284
MMR,3.Alta,3.TCP_fliares,2.No_agro,1.160374300444515
MNE,1.Baja,1.Asalariado_patr,1.Agro,0.19995880293434587
MNE,2.Media,1.Asalariado_patr,1.Agro,0.874114807502465
MNE,3.Alta,1.Asalariado_patr,1.Agro,0.05064650924050194
MNE,1.Baja,3.TCP_fliares,1.Agro,0.7161218895890401
MNE,2.Media,3.TCP_fliares,1.Agro,4.658992201011457
MNE,3.Alta,3.TCP_fliares,1.Agro,0.26306719580545485
MNE,1.Baja,1.Asalariado_patr,2.No_agro,5.296070383879721
MNE,2.Media,1.Asalariado_patr,2.No_agro,37.8562688058263
MNE,3.Alta,1.Asalariado_patr,2.No_agro,28.508922074323124
MNE,1.Baja,3.TCP_fliares,2.No_agro,1.1095671924921724
MNE,2.Media,3.TCP_fliares,2.No_agro,11.803607267327717
MNE,3.Alta,3.TCP_fliares,2.No_agro,8.662662870067688
MNG,1.Baja,1.Asalariado_patr,1.Agro,0.02751317665510621
MNG,2.Media,1.Asalariado_patr,1.Agro,0.9597516134018312
MNG,3.Alta,1.Asalariado_patr,1.Agro,0.06724976581299259
MNG,1.Baja,3.TCP_fliares,1.Agro,0.15568605199687188
MNG,2.Media,3.TCP_fliares,1.Agro,29.96270909106833
MNG,3.Alta,3.TCP_fliares,1.Agro,0.17095729811528537
